X,y,Z
-16484,5123,19722
-12685,5446,11590
-6472,-10425,5778
-16988,-1241,13752
-9343,361 99,63
-12830,12742,7954
-6805,9180 4,518
-13838,-1140,0 15384
-14505,-1026,4 13081
-8121,-6216,7373
-13997,13808,11640
-12491,5220,16242
-14411,3583,11054
-9382,-12954,10167
-13996,-5993,15816
-13582,1535,13964
-8525,9776 6,733
-11041,6026,10925
-11296,-1401,10814
-12865,-1124,0 10768
-10845,-5235,6992
-9720,4974 1,1014
-16770,3664,15922
-7095,504 69,21
-13385,-5114,12076
-13485,-178,14067
-11486,4003,7753
-13130,7431,8640
-8176,-3376,11245
-18994,-7907,16293
-7914,-8196,8887
-11539,7397,9324
-13331,2746,16914
-11245,8665,6587
-10164,-6143,7428
-10789,1044,8337
-14822,-6031,16322
-10553,15076,3378
-9910,-4259,10892
-13252,7812,12017
-13175,-1518,1 15339
-11893,8789,4047
-9417,-2151,10054
-15368,10963,15051
-13451,-1144,7 10809
-7178,326 85,98
-16512,-1128,8 17728
-10389,9042,12168
-14431,-2181,11173
-8110,5418 5,708
-14901,-5060,14940
-15036,-2279,12112
-5492,1196 5,18
-13111,7518,11136
-11632,9519,9754
-13096,-6007,11027
-10109,1709,7578
-11773,-5614,14220
-15684,10826,12933
-9191,-1155,8939
-12737, 876 1,3027
-11740,-5845,12612
-13312,1090,11228
-11176,-186,10134
-11199,-292,11120
-14699,-3846,14429
-9644,-2025,10097
-12247,-696,10366
-11253,-7682,12633
-8794,9651 7,693
-15440,-5743,14763
-7654,11641,5114
-13954,-6778,10998
-10527,9213,8718
-13691,-1305,1 13825
-11895,7023,9023
-9682,-6927,8793
-14525,13675,15232
-13073,-1179,8 14652
-12680,-3446,12121
-10823,1450,8825
-12826,-4652,14707
-13644,7722,10672
-7552,-2867,7144
-12363,7405,12077
-13666,-7451,13506
-10821,4098,9679
-11518,-5048,10111
-10154,5459,10244
-15854,-6061,13666
-6823,7276 6,994
-12972,-726,10781
-13312,1118,14627
-12609,-4503,11006
-11436,-6034,9885
-12725,4722,13762
-13992,4587,14443
-9019,4364 8,294
-9369,-850 1,499
-15022,-1073,0 13341
-10952,-1584,5 14766
-11284,2342,7870
-9013,2300 1,467
-15095,2778,15955
-11750,-5048,9532
-9037,-320 8,124
-15279,-6082,14266
-8516,7617 1,443
-14742,-3783,12586
-7546,18634,6433
-16233,-1972,3 17137
-10910,6919,7898
-8371,-4314,10233
-15288,9223,13570
-9656,-9801,11930
-14389,6041,11135
-10568,-7758,10755
-14251,10390,14727
-13279,-1292,9567
-6798,6371 6,976
-15268,-4382,12517
-11954,-1088,3 12163
-11437,7047,7047
-9642,2334 9,717
-13408,5969,14304
-13780,-3679,11127
-10183,-1009,8528
-13927,-2532,14533
-11503,10757,12415
-12980,-2329,11257
-9836,2940 8,503
-11137,-7723,12835
-15809,-2234,11920
-7010,3615 8,520
-15398,5727,14455
-9350,1794 1,397
-12947,-6363,13881
-14796,-6382,10848
-7189,-4670,8918
-15443,13870,14114
-10237,7823,11256
-10950,-2068,9380
-12005,-1276,0 12314
-11875, 235 1,534
-13126,-579,12244
-7994,18275,6118
-12840,-5314,12083
-11755,7146,11358
-14033,-1764,0 13591
-9581,12103,6187
-11572,-3572,13724
-14025,15205,14681
-10428,-1176,7 10592
-12205,4295,9787
-12440,-5902,10168
-10764,6828,13338
-10774,4729,8200
-8211,-2004,9538
-15460,-1082,5 14294
-12905,-1518,8 10940
-8411,9921 7,365
-15158,2324,13802
-9253,11018,12412
-16291,-1388,3 8236
-6419,-1810,7630
-17433,-5441,16153
-10692,10028,10861
-10034,-506,4028
-12827,-4765,13418
-11544,-2835,11069
-15618,-6267,11545
-5055,17616,2847
-15879,-1083,8 18130
-10703,18396,8931
-11991,-2163,2 10556
-11994,10185,8866
-12651,-1265,8 14266
-13152,17500,10598
-9611,-12339,7700
-11939,8783,13045
-14286,-1148,3 13957
-9069,8733 8,547
-12906, 223 1,1569
-11611,6432,12784
-15813,-1115,13199
-8948,-8179,7813
-9205,3469 9,357
-16666,1701,19083
-8568,3249 6,903
-13197,-1433,0 12635
-10053,2590,9257
-14812,-7076,14975
-11131,12917,7239
-9156,1083 8,750
-14298,-2631,13793
-11754,-1706,3 12485
-12241,8680,9867
-11316,-3327,11616
-12281,10634,12342
-14731,-8966,11914
-8378,323 87,99
-15740,-4075,12970
-8254,7009 7,262
-14189,2483,13378
-11353, 872 8,805
-10305,-1986,3 11389
-15486,1163,11833
-9290,-1482,12196
-13444,7389,12318
-10914,-2186,9508
-12630,-1848,10524
-13775,-9123,16509
-11617,8353,9376
-11517,-2920,11799
-12303,8703,11666
-12457,-1042,0 12924
-12740,1343,8348
-8131,733 97,80
-15455,6428,10432
-7719,1242 8,617
-16087,8323,10182
-8192,-11891,8031
-15076,5189,14886
-12143,-3003,11468
-8054,11408,11125
-17141,-110,15423
-7714,-2471,10143
-16274,-1090,1 13499
-9150,4232 8,74
-12289,-3935,10191
-12672,7768,14368
-11290,-1788,9502
-11358,-8049,14064
-12114,6494,8507
-12244,-973,13623
-11961,4899,8702
-9551,51 956,3
-14807,-1203,13664
-10243,-8249,13970
-13169,5731,9767
-10035,-4236,10542
-13114,4699,13685
-14231,-4633,13616
-7907,7723 6,94
-15970,6533,13172
-7617,-1620,11292
-15366,-571,14019
-9378,-64 81,82
-11929,-3333,12717
-14122,4779,12437
-10742,-1323,10413
-12311,2507,10772
-12099,-246,10476
-12874,-5499,13789
-13427,-5010,13831
-8303,9491 8,767
-14876,-148,13971
-10454,12746,8243
-12015,-1453,5 11840
-11155,7576,8539
-12117,-1016,6 13192
-12574,6778,10136
-8853,-4021,10418
-14693, 816 1,3786
-11554,-9300,10096
-12228,2388,10036
-10687,2674,12674
-11485,7019,12067
-15103,-8226,15638
-10181,-1409,9796
-12785,-2030,13704
-13242,5036,10423
-9325,345 10,808
-15239,-706,10123
-7553,-2449,9499
-16627,3950,12926
-8731,-4393,9799
-9713,9995 7,227
-14022,-2878,11418
-10083,-247,11266
-14578,-8221,11690
-8502,10146,8517
-17119,3848,16627
-8443,4734 9,652
-12687,-9096,9964
-12670,1517,14105
-13161,-7184,11970
-12736,-1862,11684
-9486,12476,6695
-14978,-4421,16909
-13040,4115,7346
-7881,-10219,8802
-14085,8994,13414
-10446,-7573,11372
-12200,4223,9844
-9416,-5872,7320
-12576,3918,14773
-16115,-1035,4 15511
-7739,5532 8,335
-13268, 141 1,6726
-12045,-897,15116
-14176,-5002,13268
-9646,2069 7,650
-10141, -64 1,3764
-15332,5998,16029
-8029,-916 9,515
-12088,-2439,13392
-10211,-4378,12235
-12593,-1709,9962
-12158,2612,8524
-7893,12863,7443
-15464,-267,13767
-8305,4059 1,164
-14056,-1822,5 14887
-12477,-4726,12971
-10495,10839,9474
-14723,21153,11049
-8090,669 10,421
-14837,-3980,13771
-11792,-7073,10103
-11876,-5907,14750
-11388,6159,10523
-10127,4032,9091
-14596,-306,12322
-10186,-7051,12960
-13065,-1519,11653
-11183,3652,9707
-10708,5136,12130
-14187,-2730,12123
-9723,1933 8,86
-14700,1266,12055
-10824,5043,9884
-11897,15980,9400
-12593,-6492,9901
-8978,-5764,9678
-18634,-3324,15214
-6654,9899 9,414
-14721,6560,13928
-12120,-1675,13000
-12070,-1255,6 11779
-13303,-918,9002
-8706,-1426,9334
-14114,9434,12104
-8504,4157 7,538
-12769,-7603,11716
-11009,-2799,10063
-12196,-8516,11016
-12889,8950,10391
-11816,-2340,12470
-13607,8656,11076
-11052,-1198,4 9604
-11413,7733,11942
-14868,-3047,15025
-8474,11565,9000
-15159,-9946,11855
-9598,-3320,11333
-14208,-8498,14271
-12882,5578,11298
-6256,5851 7,421
-15238, 339 1,4796
-10461,-8842,10384
-13635,-1252,0 10301
-9471,3144 7,473
-14071,6664,12807
-13978,9806,12665
-8107,-6607,8619
-13317,-104,13319
-14952,-1359,6 15821
-11870,7586,12640
-9310,2458 9,354
-13668,9211,15197
-14280,-7223,14493
-9770,-1172,7964
-10560,-6849,11402
-11889,6163,11812
-11715,-6619,13476
-12542,4901,10218
-9570,-7271,12385
-16752,-1108,14617
-8374,-4347,9870
-11524,7496,11138
-15255,-1157,5 16728
-8453,6707 9,165
-14999,-1542,0 13764
-8886,10833,10409
-15496,-6882,15364
-8360,10908,5855
-9468,-9743,10352
-14553,3892,12762
-11545,-1187,1 11173
-10114,18998,6221
-11645,-1107,1 12588
-13608,13600,13048
-12688,-1638,9 8824
-9643,2768 1,808
-15868,-8036,15392
-10640,10111,14689
-14617,-7025,12455
-8979,9870 8,549
-14820,-1179,2 15568
-13412,9794,9665
-6246,3218 5,621
-16914,7537,13448
-8084,-2728,10749
-13636,-3501,13295
-11812,-9859,11659
-12019,3479,14420
-14102,4484,11828
-9655,6805 1,537
-13876,-423,14926
-11094,-5939,13204
-11743, 653 8,691
-12256,6010,12106
-9558,4382 1,349
-13538,4379,9657
-9075,-463 9,19
-14789,-5577,14378
-10868, 171 1,1668
-11500,2140,12565
-11653,1474,11794
-11726,-5678,14076
-14464,-6118,14078
-9224,-671 9,180
-12457,5198,13031
-12344, -12 1,2980
-9957,-1247,8689
-12647,-7519,10927
-10919,-946,9274
-10163,5443,9286
-14150,2931,11739
-9896,-1419,12493
-14687,-3849,12678
-9913,-8306,11943
-13742,12879,11519
-9753,2147 1,992
-12466,12115,8522
-14313,-9634,14428
-9118,1196 8,834
-13712,-7287,13683
-9848,13905,8873
-13963,-3642,13480
-9320,14871,5675
-11337,-7210,11319
-15338, 782 1,3688
-10327,-5950,11681
-12716,9269,9967
-10452,4119,9490
-13863,-1873,15931
-15248,-5410,12751
-7959,8490 9,592
-15322,6906,13305
-10558,-1637,12465
-13497,-2718,11076
-8696,-2732,6833
-11873,4169,11188
-13782,2940,14680
-9539,-331 9,93
-12397,-8099,10805
-11623,-5454,12426
-14112,-3448,12101
-11438,8155,9547
-8652,3651 9,618
-14773, 994 1,3540
-9503,-3355,8801
-13925,-6690,11717
-10123,6288,8796
-12278,9258,10091
-12312,6259,8411
-8196,-4366,8148
-16484,-5625,15344
-9581,-5868,10270
-12531,-472,12581
-12145,2654,12061
-12084, 411 1,758
-13192,5063,11670
-9437,-7167,8829
-11517,9328,10564
-13080,-1812,12062
-9627,-725 1,29
-12751,-4327,11069
-12019,-1449,11445
-13071,2333,9350
-9997,339 11,710
-13320,7671,13578
-12911,-7219,12700
-11062,-382,8097
-12003,-7320,9262
-11423,17536,12433
-15164,-8961,15746
-9737,3420 8,226
-12783,-1772,8 13711
-15449,2908,13593
-7549,1150 8,741
-12230,12799,9961
-9053,-2002,8946
-13470,-6369,16556
-15197,-1111,5 13633
-7254,3030 9,231
-16804,7077,16167
-9121,4314 1,131
-13022, 266 1,1636
-9840,-6303,9084
-11725,-1295,10748
-13509, 460 1,2594
-9551,7867 9,991
-13122,-1039,9 12506
-10670,-8178,12226
-14159,-3402,13046
-10797,-1788,11493
-9818,13998,11217
-15627,-4935,15979
-9646,1563 1,183
-14915,-1709,3 14503
-8444,6412 1,93
-12359,3453,12548
-12767,17537,12235
-7354,-8901,8222
-14621,4880,13772
-11709,-1345,6 11001
-13519,3269,12213
-11341,-5111,13795
-9865,9465 1,1391
-16035,-7904,15243
-8457,5429 9,643
-13749,-2953,13708
-10941,6480,11201
-12306,-7836,12094
-11155,4067,8995
-11688,-5469,13502
-13257,7224,12790
-9001,-8232,8872
-14147, 281 1,2595
-12360,-1551,14826
-12311,5375,13342
-11212,-3359,10841
-12788,3088,13551
-14252,-9018,17420
-9899,6007 8,20
-10980,-1251,12552
-14459,5517,14398
-9694,3054 1,1300
-12853,-4306,12087
-9354,-6199,12233
-15541,-1632,15662
-11909,1500,11301
-5306,12988,4691
-15234,-8772,14002
-11581,-4320,13849
-12579,-8131,11005
-8536,5125 8,406
-12544,2184,15167
-13347,1997,12881
-8619,-2843,8346
-14187,2836,12604
-10580, 24 13,723
-14616,-614,14282
-9401,5812 8,890
-13765,-7775,17277
-15392,4157,12249
-7140,118 79,53
-13511,14682,11930
-10495,1839,12224
-12014,-4427,9274
-12571,-1443,6 10239
-9970,4168 1,2011
-16526,-2255,17840
-9191,11906,8880
-11727,-801,14344
-12764,-830,13838
-14281,-8196,12653
-9818,10390,6704
-8935,-3886,14054
-15850,12070,14960
-9077,-15969,9735
-9959,4239 7,161
-12506,-1085,7 12694
-12913,12232,13285
-13683,-2777,10998
-4961,9348 6,387
-18994,-1298,4 20560
-9139,858 10,734
-11120,-5156,9538
-12505,16295,10698
-10569,6137,10928
-15007,4941,10782
-7963,-9160,7504
-13667,2927,11548
-13306,3562,10388
-11202,3584,10241
-9132,6426 9,135
-13706,-9861,16748
-15481,-2065,12950
-8833,-4693,10117
-11589,7914,8359
-13521,-590,12470
-10916,2017,11128
-10811,-9454,8475
-10262,6468,10341
-15596,-1545,17015
-11454,1151,9298
-8538,7414 6,360
-16667,-1342,7 15607
-8229,7435 8,857
-17029,-3665,15766
-6756,16828,7068
-15634,-8765,16583
-14451,2549,15437
-9775,-18826,8946
-12318,10347,9137
-10735, 373 1,2277
-13146,16620,10361
-8050,-13067,7235
-11795,-999,15726
-13575,-8846,16552
-11599,2842,10185
-9552,3208 1,372
-12697,2435,11625
-14150,2255,13959
-10112,-1203,8 9064
-9324,4490 1,1957
-15802,-1653,18859
-11116,12075,10319
-13015,-1429,8 11243
-9721,2204 9,265
-13574,-1107,12293
-13636,14729,9398
-4425,-1086,6140
-15093,1837,14077
-11242,-1602,9 12252
-13073,-4687,13948
-10779,-1213,3 12131
-11730,20308,11735
-17425,-7422,16137
-7056,10651,7158
-14011,-1194,5 14178
-11955,8803,12003
-12070,-5956,13857
-11043,10961,8510
-11661,-1002,3 13300
-13911,4863,11904
-9742,-6648,12549
-12371,14501,8498
-11512,-1020,8 13345
-11258,-4224,11405
-14159,-3846,13215
-11058,-2966,13483
-15177,3343,13100
-8207,-9358,9763
-14395,11946,12918
-13522,-1366,6 13280
-8795,12341,6981
-13478,-1072,9 15076
-10751,21095,11898
-13520,-2205,4 16118
-11626,14245,8351
-8535,-17026,12352
-15982,8264,14085
-7347,-1305,8339
-12162,5220,8382
-11018,-9252,12871
-14485,-1130,14906
-10663,-7572,7078
-9239,6554 1,1520
-15334, 766 1,3070
-9426,-1359,14515
-14050,4223,10700
-9999,-8863,11153
-13875,4459,13972
-11518,8429,9379
-8217,-963 6,815
-14908,3835,12902
-10082,-1128,10600
-10938,5395,10637
-14053,-9254,11841
-7981,11028,8951
-17562,-1293,6 16742
-7856,21575,7142
-15294,-2139,9 14406
-9640,23309,10211
-13796,-1655,9 13459
-10807,15272,7293
-9174,-13194,8879
-15123,13800,10822
-9951,-15229,12188
-13861,14957,11418
-8511,-3457,10492
-14881,-137,14082
-11825,1885,9624
-8950,2661 7,821
-13112,6836,12588
-12597,-3958,11539
-10584,2230,12123
-14500,-403,12225
-8025,7809 9,30
-17432,-1049,1 15157
-8195,9151 8,192
-12505,-6879,10993
-12465,6768,11151
-11660,-3285,12791
-11483,-3351,8629
-10280,-5214,12527
-14530,-749,12705
-9601,-346 1,1798
-12144,5057,8293
-12572,-2811,13997
-13272,5552,12567
-10784,-1082,10545
-10294,2310,7734
-13578,-6046,15880
-11280,15367,5918
-8341,-7523,8801
-16155,11227,12333
-9231,-16412,14629
-16089,5363,13417
-6750,-1784,8093
-14281,-2146,15321
-15024,1581,16094
-7331,8855 5,630
-13444,8351,11983
-11634,-5232,12465
-13826, -2 12,291
-9649,-6573,7796
-8897,20071,10720
-15167,-1087,8 15615
-9915,12661,9706
-10996,-1303,6 9524
-12596,5859,13534
-14369,-1862,7 14100
-10583,16849,9113
-9254,-15340,12855
-16702,14154,17061
-9817,-18010,11819
-11510,11752,10158
-10959,-3245,11210
-12365,12323,12177
-11252,-7968,6767
-5156,7247 4,762
-17155,-8647,15854
-9900,6555 1,1488
-11012,2105,7555
-11807,1526,13250
-14291,-5410,14094
-15109,-4819,13236
-7664,-805 7,109
-14845,13327,14556
-13047,1829,13483
-9579,2741 6,279
-12251,-9015,13797
-12659,7729,12893
-14505,-4956,14215
-6275,22017,4063
-15578,-2234,4 19450
-12906,5802,12081
-11219,-2019,2 10282
-11171,21048,9050
-11302,-1117,2 14172
-14039,6715,11801
-8830,-12478,6987
-12193,-3670,13985
-15946,-823,15340
-7225,10321,6988
-11582,8923,10327
-12336,-1597,9 14534
-13119,-1130,5 13071
-13039,-1566,7 9000
-9798,7888 1,660
-16168,4503,15953
-8321,2100 7,905
-12680,-1125,7 12305
-12135,-8620,12712
-10766,2631,6602
-11855,11554,9400
-9982,1723 1,1187
-15604,-7616,15682
-8481,-1288,7824
-12184,-8765,14486
-13420,13163,15236
-10584, 19 10,118
-13357,5091,9034
-9791,-17095,11793
-17813,14407,14095
-7349,2546 7,763
-12022,7041,11920
-12712,-9912,13646
-11163,-6407,10529
-11454,3137,8187
-11759, 18 11,187
-13310,17522,14978
-11832,-4976,10552
-10637,-5523,11386
-14906,-1914,6 15585
-9487,12992,7311
-11095, 115 1,286
-11148,20385,7218
-11287,-2090,13347
-13823,-6823,9814
-8358,-8912,11900
-16175,6533,15575
-9261,4758 1,1277
-14564,4434,13051
-11222,-4814,10802
-13050,6674,12678
-13658,11409,10256
-8388,-5907,10939
-14734,4036,16162
-12578,-1783,2 15215
-9801,1859 9,946
-12637,-2659,12629
-10876,15401,10477
-11403,-6098,10541
-9457,-172 1,331
-12709,-8750,13019
-12979,-3903,12062
-8461,4287 7,984
-12276,3216,11542
-11863,4675,12097
-14589,-7087,12670
-9534,-824 7,359
-12635,1680,11741
-13738,5531,14373
-10699,2838,11020
-12553,8418,10550
-10952,-6491,11091
-12271,1943,13141
-11535,-1219,8198
-9448,12119,11132
-17285,-6427,16775
-5261,7812 7,658
-16301,-1465,13248
-10746,2766,12645
-11707,-1482,9809
-12922,6211,8891
-10256,-1202,14528
-15161,-3898,14481
-8955,-2812,11773
-13854,9670,13885
-9812,3400 1,2741
-13620,-7817,10074
-9701,1749 8,560
-12961,-8623,13390
-12956,8212,11702
-9506,2212 7,179
-10301,5482,11336
-13548,-1092,4 11729
-9869,-882 9,150
-13938,-7960,12197
-9023,10290,10846
-15508, 977 1,5227
-10476,-4477,8128
-10991,-6341,11776
-17592,-4582,16747
-7171,8757 7,149
-14533,5921,11678
-9210,407 90,10
-13945,-2281,11533
-11398,-1918,9208
-10115,-2106,12948
-12743,4270,13724
-10324,-206,9398
-15269,-5492,14830
-10776, 523 9,450
-13448,-8873,11531
-10235,14016,7618
-12712,-7482,14914
-12291,1543,11082
-10219,-7044,6887
-13135,-2430,13124
-14099,-4912,13417
-9452,12440,7601
-14286,-1207,12678
-9362,3200 1,2237
-16328,-1272,3 16115
-7919,8376 6,320
-11398,-1907,13074
-14143,8142,12713
-9237,-6812,6965
-12684,4525,9627
-10265,-4754,10890
-15099,1559,12423
-8682,-694 7,458
-11062,-5258,13291
-15625, 444 1,3343
-11647,-1629,11468
-9836,3684 8,711
-13335,-7521,14685
-13333,-3514,15077
-12512,-1205,1 11680
-6835,15918,8237
-17163,-1144,7 17445
-9372,11668,7106
-13036,-1451,0 8633
-8881,10535,8678
-15396,-8077,17406
-11755,6030,9360
-8514,-8600,10223
-14757,4855,13844
-12072,-6393,12653
-10964,11186,8528
-9766,2405 8,425
-12500,2047,14225
-15817,-1109,3 16911
-8097,1604 9,324
-10948,-2769,12866
-14320,8501,13993
-9132,6139 1,745
-13024,-869,10243
-8263,1507 8,184
-18514,-1535,9 17946
-7059,11465,8234
-14179,3690,12740
-11169,2776,9037
-14082,-9939,13344
-11417,6570,8248
-11083,-3237,11965
-13806,13449,13074
-9393,-13552,10592
-13391,5676,14772
-13442,-1802,9 15006
-9245,19927,10876
-13852,3209,12466
-10390,15480,11820
-12277,-2042,4 13439
-11755,5846,10649
-10334,-8920,12344
-14100,2978,15752
-7728,9426 7,937
-13505,-8034,12744
-11521,-2439,13894
-14308,-5711,14557
-9825,538 80,81
-10575,4429,12750
-14180,-3327,14464
-10611,-5568,12814
-11887,2697,11161
-13172,-1200,6 14558
-12335,1424,14410
-13795,5212,10205
-5817,-232 6,98
-16591,-5833,11850
-8807,-11188,8829
-10113,13604,7983
-13937,-7500,15108
-9134,12904,10136
-16175,-2512,5 14862
-8722,21423,9422
-16202,-2335,9 17717
-9979,25657,9893
-13257,-5989,11417
-10906,10554,10619
-10546,-9565,10510
-14077,9549,11759
-8997,4143 5,945
-13530,-4909,12465
-11509,5533,9573
-11330, 201 1,1072
-13415,17168,6628
-9142,-7637,10076
-16176,5333,13653
-11014,-1335,0 12228
-11107,11264,11445
-14374,-7775,13199
-8242,20497,9192
-16228,-1575,7 13908
-8930,7570 1,602
-15174,-9158,13838
-10411,6346,12168
-11599,-860,10798
-12630,-2125,10071
-9431,6425 9,431
-14081,-400,12188
-8983,-1425,10757
-13606,-1309,4 11387
-11953,4297,13026
-13459,-6154,11098
-11008,11189,10275
-11641, 90 10,535
-12557,3412,13992
-11985,3105,9327
-8915,-4854,9086
-14487,-1190,12071
-10031,-7634,11822
-13904, 692 1,4384
-8922,4385 8,736
-12581,7010,14517
-13470,-1056,2 11327
-8984,-4938,10552
-15304,2606,11872
-8539,12872,11742
-15729, 263 1,6625
-9061,-2635,9950
-9654,-5194,10567
-15153,5014,9966
-9724,-7686,10871
-12749,9150,11525
-11015,-5030,11994
-13748,7835,12264
-12077,-1895,9 13065
-9554,9890 1,572
-15744,-8463,13851
-7025,22705,7419
-15700,-1662,2 15320
-9993,20519,11979
-12654,-2375,1 11390
-11274,17333,8392
-8873,-18552,10968
-16879,22549,13695
-7434,-20454,7709
-12417,13382,10254
-12774,-8767,13468
-13340,4367,16223
-14291,-4104,11570
-8707,-15760,13475
-16472,14630,15914
-10151,-7115,10781
-9555,14439,8417
-12156,-1006,8 15508
-11520,8455,11024
-14728,-1712,9 12874
-6127,17340,5007
-15353,-1251,1 14915
-11097,17068,8625
-9815,-5826,8242
-14236,5044,13884
-10850,2795,12021
-16439,-5872,16842
-8900,-9676,10328
-15190,1610,16317
-14599,5511,12750
-7665,10533,6581
-12027,13003,11724
-9852,-19112,10194
-12667,-5754,10136
-10450,-9719,8156
-9205,6437 8,808
-14615,5896,13667
-10347,4265,10622
-13505,-1128,4 12589
-11673,1728,12308
-12622, 964 1,2229
-14941,1511,11897
-8968,7040 1,471
-16105,-9595,16700
-9859,-2431,12415
-11667,3826,12419
-9793,3731 9,363
-10911,6713,12476
-15423,-1311,11687
-5944,-5482,8562
-17290,13747,13643
-7333,-9232,9955
-11909,14873,11533
-13063,-1486,0 11459
-8588,8527 7,729
-16812,-1721,6 16219
-8636,18162,7830
-14536,-1208,4 13880
-11203,18304,9932
-13803,-1904,6 14050
-11620,15340,9051
-10150,-1105,3 11319
-13062,14375,12033
-12479,-1039,2 12315
-9415,12498,7135
-11939,-1608,3 10362
-11353,2658,12033
-14030, 926 1,3329
-7982,-3987,9872
-14481,3358,11610
-13149,-1487,1 13053
-11369,20499,10809
-13879,-8184,11568
-7031,12819,7650
-18548,-1348,0 17239
-7525,6726 7,538
-12160,-7347,10568
-13168,8968,10758
-10873,-2596,11525
-14243,3993,11498
-6879,-6433,8058
-15636,-3376,15620
-11256,-3740,12761
-9663,-351 9,655
-12897,4029,10875
-11213,-659,10947
-12310,5909,8886
-8692,-4704,7853
-14767,3094,16232
-10793,-9458,11975
-11562,-113,10955
-13379,-1513,13234
-12043,3058,13171
-12091,2345,10696
-9662,1422 7,265
-14126,-2237,16646
-14366,-3394,13567
-5580,-323 4,975
-16280, 468 1,5983
-10472,-1827,12425
-11144,8702,9534
-10812,-1126,7194
-11256,8443,13250
-16188,-8689,12318
-6741,4745 4,371
-13263, 577 1,640
-13110,-1064,2 16164
-12494,11909,10733
-9864,-10015,7981
-11773,5432,16827
-17919,-3313,19970
-8198,4556 8,603
-10987,4123,11744
-11374,6805,10359
-12911,-1376,0 12904
-9763,12055,3320
-6230,-12899,7727
-17095,13783,16192
-10894,-4101,7589
-11064,-2864,12470
-14207,-1065,3 14307
-11560,10334,12870
-14919,14539,10932
-7742,-1352,9916
-15911,4947,15697
-12228,-2108,1 12151
-11195,3895,10646
-13102,-8286,13892
-10384,14090,11105
-16247,-5859,14546
-6112,7081 4,923
-15437,-1234,8 13552
-12143,10911,9771
-9036,-8055,9233
-11701,13751,9253
-10314,1148,11508
-15918,-4032,13790
-9629,-11468,7934
-13081,-7345,10113
-16108,1419,16420
-9513,11010,10580
-14665, 654 1,3651
-9535,-7236,12424
-16845,-1626,17530
-11285,-1046,10673
-9745,14191,7169
-12187,10459,9534
-11353,-7058,10492
-11664, 641 9,124
-9715,-12079,9262
-10593,2175,12856
-15241,-9737,17426
-9677,10435,8606
-12846,-9805,12873
-13070,4626,14743
-13133,-8794,15913
-10559,3756,9338
-9028,-6902,13253
-16819,-3413,18118
-7583,3102 6,936
-12027,-8546,8857
-9627,3120 8,266
-14156,1486,14885
-9796,16380,7397
-7237,-10952,9338
-15314,1700,16179
-13960,-1318,4 10630
-11297,7026,9919
-10742,5977,11099
-12645,5722,14745
-16395,-8920,12405
-7160,-14963,7755
-14470, 73 15,124
-14033,10159,15000
-9708,9442 9,630
-11048,5644,10356
-12444,-1139,7 14937
-18238,-7568,17231
-4963,13039,5620
-12898,7086,11879
-12420,9260,14357
-10640,-1147,2 10586
-12991,-8309,9744
-10218,-3202,13840
-17561,2274,16674
-7541,5994 6,704
-11150,1256,13701
-16063,-4690,18347
-10307, 323 1,1187
-11442,6269,9787
-10976,-6265,14206
-15281,2950,15458
-11067,-5352,9302
-6012,5357 5,82
-17000,-4904,18978
-8513,14989,8138
-12848,-1585,4 10082
-8822,13016,10159
-16742,-1677,1 17611
-10518,5149,10077
-10077,-288,11832
-13643,-2781,16499
-12445, 386 1,6063
-13022,-1658,12218
-9059,-3726,9410
-14017,-1951,15902
-14232,2321,11068
-7131,-4304,7427
-12993,10428,11900
-11318,-9030,12089
-11076,4497,9449
-12088,-1118,3 10955
-9677,8222 1,2467
-16865,-4703,15610
-9726,8146 1,697
-13419,-5018,13028
-12084,-4104,13704
-13416,2312,11676
-13262,-1413,12149
-7739,11651,9259
-16140,-4966,15016
-9738,9746 7,725
-12122,-1027,4 11988
-9927,10745,10162
-13899,-8211,15014
-12738,9870,11802
-8206,-2195,8279
-15111, 553 1,3617
-10697,1072,10663
-12173,-4347,10500
-12762,-4043,12453
-10005,3859,13073
-15568,3649,14938
-8505,5773 1,475
-12973,-5509,11888
-12544,-9291,11029
-11317,-3771,11680
-11457,5022,9015
-8202,1899 1,74
-15704,4656,12406
-8488,-11486,8521
-13097,-8114,11581
-12750,4152,12408
-14143,-6214,16230
-10634,20845,10384
-10405,-5550,9419
-13247,1692,13046
-13118,-3257,7901
-7697,4052 4,807
-14094,1921,11069
-9824,504 11,79
-15833,-1141,2 15117
-8463,3416 6,971
-13556,-2551,14676
-12908,8942,12504
-9612,-4155,8993
-14596, 319 1,3001
-10119,-4639,10062
-13846,5294,12708
-9567,990 57,45
-11615, 514 1,1699
-12494,2937,9293
-11833,-1517,7 10533
-11720,11477,11105
-13156,-7285,12055
-10903,16895,11959
-13665,-6750,12087
-8749,-1399,10801
-16457,-5662,12689
-7383,2691 8,175
-14508,6056,13876
-10432,4097,11404
-10954,-1083,2 9957
-14004,-7686,11238
-7959,-6023,13234
-18273,4266,16122
-4328,11628,3301
-14516,-1875,14659
-11909,2653,12248
-11401,-1075,8 10375
-11750,8742,6840
-9842,-5746,11766
-16118,-902,16874
-7790,-6947,4821
-12022,3330,11647
-12998,10702,13397
-11519,-2285,12831
-12858,9375,7015
-7189,-12833,7326
-16566,3722,12259
-9298,11572,5752
-8864,8987 6,816
-13767,-2943,12106
-11771,-6776,12765
-17764,-9470,11132
