X,y,Z
-2421,2942,2568
-3267,-4482,2929
-2980,1264,2342
-2737,-747,3393
-3512,1367,3050
-2583,-1338,2532
-2867,823 2,641
-2822,-2334,3533
-2991,1250,2966
-2971,-629,2048
-2554,1876,2507
-3334,576 3,254
-2852,-209,2145
-2247,761 2,295
-2904,1393,2727
-3172,-827,3068
-3087,1083,2123
-2194,-624,2283
-3301,714 3,375
-3223,566 2,839
-2423,-654,2246
-3023,-158,2794
-2775,41 31,45
-3122,-1148,3767
-2631,3081,1871
-2670,-572,2485
-3413,497 3,229
-2354,-672,1825
-3154,-529,3154
-3507,-769,3923
-2555,543 2,884
-3135,-27 3,194
-3130,702 3,522
-3352,-1867,2948
-2521,749 1,854
-2265,1948,2309
-3075,-1491,3507
-2680,353 2,958
-2722,-1810,2141
-2588,892 3,83
-3606,530 3,827
-2683,-776,2852
-2756,-1580,2545
-3083,-597,3761
-2844,-1320,3920
-3016,2650,2480
-2417,-811,2198
-2690,-1346,3971
-3399,1284,2804
-1633,-343,1193
-3243,2868,2571
-3181,-1890,3746
-3106,634 2,488
-3168,-1321,2723
-2468,1790,2509
-3824,-1657,4461
-2791,2800,3019
-2862,-3696,3148
-2703,2896,3144
-3142,-1538,3177
-2700,3492,2152
-2462,-586,2457
-2716,1189,2283
-3247,-2458,2612
-2812,367 2,200
-2612,-550,2567
-2945,2065,2782
-3743,-2370,4044
-2555,-1819,3009
-3078,-942,2851
-3655,-487,3479
-2260,1871,2419
-3150,-856,3342
-2361,-137,2214
-3229,-1071,2920
-2969,637 2,958
-2987,-382,2778
-3168,1418,2883
-2551,-909,2706
-3319,1038,4184
-2686,-1843,2982
-2664,329 2,781
-3159,454 3,415
-2878,2074,2317
-2979,110 2,314
-2410,2077,1068
-3052,-3322,3934
-2963,2211,2459
-2458,-1565,2408
-3279,217 3,723
-2854,309 2,918
-3568,-765,4409
-2584,-888,1988
-3265,-1562,2836
-3328,2024,3393
-2543,-1686,2709
-2885,2495,2023
-3125,-3175,3000
-2560,2925,2446
-3794,-3658,3505
-1723,4516,2112
-3944,-3728,4097
-2875,2145,3086
-2882,-2349,2533
-2657,2891,2710
-2839,-996,3596
-3052,-15 2,472
-2558,-1610,2915
-3463,1080,2765
-2545,-297,2930
-3000,281 2,819
-2897,-31 2,921
-3048,-1258,3292
-3030,4327,2743
-3014,-3580,2948
-2289,3444,2543
-3740,-2967,3410
-2013,2513,1254
-3852,-2373,3898
-2636,3846,2951
-2997,-3929,2375
-3153,2733,2670
-2769,-3106,3179
-3204,1407,3286
-2445,-901,1641
-3102,259 2,420
-2333,1240,2431
-3375,-1666,3286
-2940,-275,2203
-2864,35 27,18
-2953,2017,2952
-3151,-447,3334
-3109,903 2,474
-3077,-4021,3558
-2742,3441,2202
-3796,-2185,4072
-2985,1357,2427
-2753,-2763,2863
-3712,1792,3180
-1700,65 19,37
-3088,2802,2703
-2035,-1192,2310
-3223,447 2,412
-2942,-1942,3155
-2829,1890,2965
-3021,532 3,212
-2877,-57 3,135
-3055,178 3,125
-2931,-1244,2644
-3033,897 2,100
-3250,-1037,3553
-2763,1516,2299
-2847,-903,2779
-3032,1638,3269
-3121,-2731,3654
-2866,2575,2131
-1941,1164,1435
-3850,1286,3224
-2023,-413,2309
-3816,-1246,3219
-2684,-1123,3009
-2997,637 3,765
-3242,644 3,131
-2887,-29 3,140
-2963,-1155,2925
-3047,-740,2793
-2644,2268,2665
-3589,-2124,3629
-1994,2695,1968
-3339,-1282,3518
-2731,165 3,15
-2726,-1560,2496
-2805,2641,2061
-2857,-1883,3314
-3434,1759,3178
-2246,-1687,2618
-3291,-518,3379
-2934,-1110,3096
-3092,-96 2,785
-2848,527 2,363
-2816,-272,2888
-3358,-271,3180
-2603,-1476,2653
-2598,1300,2531
-3235,-1962,3362
-2565,2304,2115
-3424,-2006,3164
-2473,1726,2383
-2987,-1468,3028
-3566,624 3,294
-1970,-1656,2137
-3362,1515,3400
-2955,-361,3034
-2728,1261,2276
-2867,262 2,482
-2762,-345,2594
-3722,440 2,709
-2151,-100,2003
-3100,1624,2969
-2977,-1429,3012
-3206,-387,3248
-2953,-1368,3177
-3001,2349,3119
-3865,-1542,4261
-2438,891 2,95
-2992,-1915,3243
-2911,1195,3149
-2768,199 2,852
-2561,1428,2445
-2892,288 2,483
-2972,-756,3426
-3171,-894,2828
-2268,2053,2561
-3138,1312,3405
-2693,-1235,2738
-3429,852 3,175
-2801,-3296,2810
-2742,910 3,537
-3659,-358,4235
-2364,658 1,921
-3182,-600,3062
-2718,-823,2990
-3070,-579,2912
-2639,4155,1417
-2327,-930,2937
-3529,-83 3,527
-2468,-2088,2484
-2948,-1076,2678
-3137,3320,3598
-2809,-154,3124
-3172,606 2,322
-2329,-1615,2235
-3747,-2699,4099
-2663,106 2,795
-2554,1483,2416
-2488,-421,2559
-3265,-413,3611
-3207,-1404,2607
-2247,-483,2207
-2700,2528,2309
-3522,-2170,4137
-2762,1733,2120
-2686,-2822,2706
-2715,-291,2381
-3419,-2122,4048
-3371,714 2,509
-2016,-1379,2307
-3927,1866,3599
-1859,-1999,2719
-3084,835 2,678
-2523,-1424,2799
-2580,399 1,861
-3575,-117,3491
-2308,2060,2057
-3522,-862,3151
-2859,-596,3004
-3476,-447,3600
-2745,-249,2589
-2502,3382,2200
-2854,-945,2972
-3456,-315,3695
-3101,-442,2593
-2210,639 1,527
-3170,1212,3519
-3413,1075,3184
-2120,-1470,1774
-3261,471 2,781
-3054,63 31,45
-2900,36 36,11
-3354,864 2,555
-2232,-244,2167
-4566,-735,5015
-1980,2183,1881
-2601,-2491,2013
-3290,2260,2692
-3127,-884,3333
-2970,480 2,253
-2261,-293,1281
-3604,-48 3,874
-3376,-607,3721
-2577,2296,1829
-2501,-1478,2070
-3858,-1110,3993
-3014,1273,3533
-2597,-2019,1473
-2307,2061,2967
-3995,-3154,3811
-2481,2817,2476
-2730,-599,1484
-2278,1680,2726
-4235,-5044,4944
-2486,3969,1504
-2080,-2679,1771
-3365,5742,3902
-3068,-3957,3174
-2718,2410,2265
-2960,-2476,3190
-3208,1993,4050
-3817,-832,3657
-2070,601 2,245
-2825,-1431,2942
-3777,-2495,3884
-2104,3665,1774
-2636,-1693,2147
-2158,2767,1946
-4150,-4932,3725
-2092,1794,1784
-2936,-2899,3250
-2673,3373,2933
-3397,-625,3895
-2818,2374,2665
-2756,-4690,3123
-3486,1020,3552
-2987,189 2,476
-2859,389 2,855
-2763,2406,2899
-2987,-1473,3063
-2923,2523,2468
-3100,-4209,3283
-2569,3988,2814
-3647,-378,2918
-2432,2363,1729
-3283,-1622,3316
-2450,123 2,739
-3155,-737,3321
-3480,1150,3185
-1810,-806,2132
-4209,-571,4595
-2479,-179,1877
-3190,-4742,3223
-1951,5445,1571
-3510,-3138,3662
-3062,3771,2744
-2433,-1628,1733
-3269,-665,2855
-3048,-553,2587
-3210,2587,2962
-3109,496 2,680
-2798,3152,2465
-3697,-4813,4238
-3106,2699,3373
-2808,-1388,2282
-3267,1832,2577
-2332,1071,2783
-3219,157 2,653
-2214,-1944,1651
-3186,-297,2812
-2774,-1254,3177
-2962,1059,2434
-2927,-682,3056
-2825,-3983,2905
-3484,2571,3692
-2992,-3168,3216
-2170,2954,2729
-3230,-808,3336
-3058,653 2,639
-2955,-681,2958
-2323,1090,2048
-3082,321 3,478
-3554,1469,3045
-1767,-2102,1804
-3322,2285,2783
-2787,1206,2386
-3320,-1724,2879
-2585,2075,2531
-3178,-3088,3661
-3386,-1396,3673
-2717,-669,3464
-2444,1605,2096
-3276,-248,3420
-2932,1478,2708
-2449,-2854,2114
-2561,2629,2680
-3698,-2542,3969
-2460,1444,2302
-2782,-636,2548
-3395,322 3,604
-2877,421 2,761
-3072,1585,2374
-2116,-403,2047
-3642,-480,3785
-3077,-604,1944
-2487,-1357,2221
-3218,3462,2779
-3091,-1454,3639
-2602,1950,1729
-3362,-2937,3131
-2721,1761,2998
-3746,-1370,3976
-2146,4498,1224
-3381,-2811,3208
-2824,3054,2728
-3216,-3687,2425
-2638,2348,1789
-2150,792 1,347
-3184,1839,3051
-3313,-222,3050
-2832,-1263,3008
-2810,-1412,3055
-3076,971 3,175
-4264,-1300,4114
-2173,-540,2472
-3071,1094,2895
-3538,-2537,3832
-2306,1973,2066
-3106,-3511,2663
-1830,3713,1852
-3979,-2709,3078
-2079,3742,1439
-3157,-2148,2600
-2811,3261,2852
-3154,-3102,3308
-2966,2675,3029
-2760,-2047,2917
-3321,-48 3,72
-3354,1065,3664
-2679,-544,3186
-2814,2543,2881
-3200,-1771,3782
-2948,631 2,267
-2698,-814,2073
-2295,4977,1647
-3240,-394,3136
-2485,3483,1854
-3600,-4684,3686
-2784,-2107,3777
-3363,-490,3442
-3193,1885,3103
-2457,1846,2667
-3400,-1838,3828
-2521,-176,2333
-3157,-3542,3634
-3096,2254,3128
-2366,-936,3038
-3113,4607,2345
-2554,-4577,2565
-2638,2003,1983
-2648,-2091,2291
-3175,2538,3467
-3189,-1371,3525
-2659,1708,2671
-3471,-3096,4022
-2990,-867,3379
-2614,-387,2324
-2977,1447,2457
-2487,1062,2883
-3419,-950,3491
-1964,860 1,467
-2719,-725,2403
-3322,601 3,729
-2652,-527,1824
-3180,762 2,514
-2839,837 2,429
-3561,1582,3343
-2918,-1590,2802
-2875,-2190,3027
-3122,1630,3347
-3091,653 4,38
-2781,1519,2502
-2787,-339,3291
-2917,-1313,2221
-3674,-566,2842
-1735,2357,1370
-3286,498 2,634
-2877,1192,2930
-3165,-2072,3628
-3162,-1820,3202
-2831,1781,3348
-3620,-116,2941
-2157,-216,1833
-3366,655 3,416
-3255,-2702,3513
-2128,909 2,181
-2870,317 2,923
-3222,471 3,144
-3287,-1121,3424
-2690,712 1,807
-2756,-1139,2745
-3412,2975,3689
-2836,-2827,2670
-3065,1813,2613
-2477,428 2,708
-3398,-1422,3859
-3151,1318,3400
-2614,-23 2,100
-3096,-755,2874
-2606,2499,3003
-3388,-2269,3648
-2699,1754,1585
-2360,98 29,68
-3723,-3177,3657
-2140,1139,2197
-3331,-1046,3468
-2789,622 2,881
-3047,-1167,2765
-3053,701 2,259
-2187,-1111,2028
-3347,138 4,16
-3217,-1812,3481
-2153,798 1,918
-2810,-95 3,582
-3235,-808,3884
-3231,1151,2604
-1895,-683,1243
-2983,1011,2595
-3604,-215,4027
-2658,555 2,152
-2078,-2203,2001
-2961,1100,2692
-4025,-3673,4213
-2553,71 19,26
-2056,-212,2219
-3813,985 3,797
-2422,277 3,137
-2920,-1895,2461
-2150,-1287,2274
-3030,323 3,45
-3680,35 39,47
-1962,1525,2050
-4020,1398,3091
-2684,-2884,3857
-3626,798 3,393
-2642,-2741,2431
-2587,2851,2379
-3103,162 3,849
-3459,-165,3020
-2310,-335,2040
-2746,-1661,2239
-3300,1385,3346
-3162,1453,2499
-2037,244 1,916
-3016,392 2,972
-3790,-850,3949
-3059,-998,3191
-2641,1461,1645
-2635,-988,2850
-4150,1584,3198
-1939,186 1,639
-2912,-791,3272
-3267,-863,3506
-3058,-375,3107
-3260,568 3,103
-2241,2716,1955
-3430,408 3,505
-2931,1358,2203
-2170,-1592,2024
-3091,-297,2933
-2944,1153,3131
-3257,-452,3288
-2817,-166,2435
-2835,-606,2555
-3754,-1784,3841
-2237,1324,2592
-3040,507 2,455
-2841,577 2,751
-3013,-2217,2269
-2800,-93 2,374
-2092,978 2,438
-3588,2206,3229
-2023,-487,1948
-3405,797 3,42
-3066,-1042,3828
-3317,789 3,479
-2780,2964,1966
-2888,-2741,3004
-3013,2033,3099
-3196,-2859,2766
-2268,3732,1840
-2875,-1794,2512
-2686,2482,1862
-3646,-1590,2523
-1889,1917,1562
-3129,-1051,3260
-3388,3321,3437
-2705,-1607,3415
-3613,55 38,44
-2781,-1901,3147
-3581,440 4,375
-2384,5379,1725
-2810,-1178,3264
-3006,3408,2598
-3097,-6388,2628
-2265,3767,1817
-3558,-3955,3460
-2810,6449,3205
-3132,-3571,2521
-2544,3374,2498
-3245,-4864,3603
-2861,3868,2847
-2885,305 2,263
-2644,863 1,797
-2906,-535,3630
-3275,379 2,505
-2626,1911,1839
-3189,-2352,3403
-2745,2149,3318
-3397,-268,2671
-2868,5882,1959
-2390,-4169,2352
-2995,4948,2547
-3928,-4821,3392
-2156,1328,2528
-3471,-1007,3241
-2718,2976,3237
-3794,-2761,4013
-2887,224 2,605
-2807,-1343,3504
-3561,1913,2966
-1841,224 1,639
-3270,-865,2340
-2277,502 2,270
-3282,-2429,2865
-2910,-145,3483
-2791,872 2,146
-3317,-1059,4004
-2808,2379,2334
-3114,-2635,3755
-2663,1944,2010
-3113,-1345,4375
-2823,2368,2961
-2829,-2483,2937
-3204,1394,2234
-2861,-2848,2371
-2543,5707,2110
-3332,1056,3265
-1944,504 2,426
-4031,-3625,3743
-2359,1182,2869
-3534,-885,3397
-2581,3331,2843
-2388,-807,2257
-3619,-1632,3780
-2494,-827,2639
-2477,-1705,2408
-2990,2329,2680
-2994,-2777,3590
-2737,1791,2171
-2876,-547,2511
-3136,653 3,290
-2709,-455,2860
-2508,-345,2584
-3247,-466,3204
-2800,-109,2945
-3017,189 2,853
-2252,264 2,114
-3484,-965,4059
-3336,-178,2609
-2180,-918,2038
-3443,3023,2411
-2758,-1266,3519
-2570,2172,1711
-3008,-4669,2572
-2488,5090,2902
-4127,-4625,4480
-2151,2992,1800
-3313,-3291,3447
-3436,2262,3707
-3282,-2605,4002
-2666,459 2,287
-2498,-401,3008
-3369,1732,3202
-2966,-2335,2790
-2097,-979,1875
-2352,2151,1867
-2939,-1355,2905
-3407,1225,3075
-2564,-6294,3262
-3131,4812,3034
-3687,-5881,4138
-2366,4455,2757
-3390,-3956,3397
-1947,5360,2135
-3488,-5948,2996
-2313,3465,1706
-3067,-3638,2419
-3018,2859,2727
-2555,730 2,382
-3055,1376,3144
-2446,2492,1730
-2885,-4902,2952
-3952,2881,3253
-2333,-850,3118
-3476,2829,3462
-2769,-2040,3536
-3244,-1530,3445
-2918,-2750,2943
-2392,2592,2219
-3344,673 3,422
-1896,3219,1941
-3728,-3783,2821
-2164,-3685,2925
-3152,109 2,743
-2646,2312,2831
-2976,1497,3137
-2816,-1672,3005
-3111,-2404,3037
-3209,-1045,3772
-3316,238 3,17
-2569,-132,2959
-3527,2996,3073
-2464,-3661,2506
-2613,187 2,623
-2981,-431,1794
-2276,1390,2282
-3245,297 2,911
-2281,-531,2474
-3661,-223,3268
-2918,-1331,3683
-2389,1519,2095
-3400,582 2,320
-2518,2058,2390
-3538,-2438,3194
-2352,420 2,130
-3190,-326,4224
-3232,1096,3315
-2464,-1751,2498
-3238,2344,2162
-2655,-3344,2940
-3069,6101,2333
-2899,-4167,2841
-2228,2375,1998
-3922,-6060,4829
-2601,4691,2577
-3139,-3348,3112
-2686,5793,2705
-3563,-4833,4354
-3115,4011,2092
-1909,-4868,1902
-3244,4729,2930
-2614,-2374,3026
-2767,3925,2030
-2973,-3659,3096
-2958,2670,3530
-3879,-2075,3247
-1473,2822,1540
-3771,-674,3069
-2974,1105,3433
-2884,-1394,2590
-3113,215 3,335
-3332,207 3,667
-3010,433 3,320
-2546,1374,1864
-2842,-381,3048
-3427,992 3,402
-1906,-603,1758
-3314,-379,3130
-2816,859 3,295
-3929,-1488,4765
-2690,1019,2136
-2744,-1615,3149
-3196,1307,2555
-2660,-244,2981
-2933,1234,2729
-2897,-2809,3206
-2790,2013,2936
-3620,-3870,4522
-2364,3068,1487
-3054,-2144,3195
-3096,2548,3020
-2659,-3676,3012
-3765,1473,3444
-2099,-13 2,466
-3683,-693,3364
-2724,600 3,49
-3238,-1556,2848
-2890,1067,3666
-2916,599 3,110
-3565,2148,3596
-1690,-644,1550
-3622,123 2,987
-2595,-569,2603
-3080,980 2,581
-1762,1211,1097
-3486,-623,3217
-3276,-1418,3687
-3344,-4017,2755
-2335,998 2,304
-4234,871 3,838
-2130,2270,2562
-3398,-756,3154
-2496,-988,2540
-3116,-3295,3020
-3253,3954,2345
-2018,757 1,798
-3983,3748,3102
-2361,-2045,2699
-3662,-587,2977
-2133,163 1,339
-3331,60 32,43
-2421,4085,2520
-3801,-2276,3232
-2337,2300,1994
-3370,-5836,3012
-2680,4244,2769
-3376,-2182,2759
-1419,5272,1120
-4145,-3903,3921
-2685,4446,1738
-3267,-4194,2951
-2282,5044,1265
-3348,-4925,3728
-3868,6462,2907
-1601,-1178,2145
-3192,3448,2533
-3431,-2367,3200
-2916,1737,3025
-3014,-1137,2650
-2624,1888,2349
-3495,87 33,10
-2313,1072,2014
-2935,-1408,2572
-3250,1163,2526
-2590,-905,2589
-3060,1248,2386
-2788,-2287,2959
-3711,1901,3610
-2791,-2062,3163
-2149,2256,2128
-4057,-2257,4148
-2243,4556,2656
-3622,-5639,3187
-2450,5038,2363
-3918,-6396,4406
-2841,6195,2920
-1950,-2661,1862
-3446,6267,3299
-2985,-4336,3711
-2524,2402,1639
-2608,-3896,2185
-3275,2070,3651
-3225,254 3,471
-2280,654 1,928
-3016,-1315,2547
-3674,-3885,4671
-3057,2373,2658
-2915,-1229,2502
-2268,2276,2924
-3778,-1883,3820
-2275,2687,1492
-2971,-4338,2438
-2335,3842,1741
-3467,-3196,3537
-3664,5076,3462
-2016,-3669,2446
-3516,2265,3778
-2725,-2967,3051
-2987,430 3,323
-2985,2058,3377
-2365,2223,2913
-3487,731 3,57
-2615,-1887,1913
-2291,-587,1359
-3033,483 2,990
-2469,5403,2001
-2961,-2873,3097
-2929,3190,2717
-3652,-5781,4343
-3257,2491,2976
-3048,-2416,3377
-2513,4678,2546
-3134,-1698,3455
-2965,2173,2851
-2264,-4216,1432
-2461,2806,2505
-4329,-693,3760
-2134,1913,1961
-3652,-370,3223
-1724,2907,1760
-3874,1346,3865
-3488,-1859,3833
-1463,937 1,149
-3910,-1428,4172
-2843,5466,3252
-3043,-4439,3349
-2685,3490,1953
-2936,-3018,3705
-3140,2972,2516
-2159,-2117,1415
-2437,4331,1912
-3793,-4999,3883
-2805,5880,1955
-2646,-5515,1877
-2196,4010,2568
-4296,-3063,4820
-2613,679 3,462
-2708,-2599,1945
-2647,2082,1954
-3233,-1334,4128
-3037,4011,2405
-1679,-4015,1174
-2720,1877,2055
-3658,-2818,3523
-2390,2012,2488
-2964,-800,2287
-2359,3156,2151
-4306,-4445,4428
-2003,3034,2110
-3101,-4969,3830
-2765,5249,2777
-2990,-3362,3319
-2748,4041,1548
-2661,-3236,2436
-2706,3483,2238
-2632,-1455,2200
-2357,1446,2520
-3522,-3043,3985
-2828,4278,3084
-2955,2957,2368
-2572,-2167,2668
-3036,2500,2687
-3323,-1333,3011
-1712,5544,1928
-3218,-5254,3468
-2918,1910,3259
-3338,-2381,3615
-2458,5738,2254
-2937,-4494,3150
-3555,6567,3289
-2433,-6310,2216
-2822,5881,2325
-3507,-4355,3581
-2021,4673,2091
-3192,-2547,2590
-2359,3120,2598
-4122,-5057,4254
-2466,5645,1531
-2747,-1788,2632
-3292,2882,3121
-2746,-2790,3140
-3548,1488,3325
-2134,-895,2193
-3230,1459,3432
-3263,-705,3293
-2090,1704,2512
-3390,897 3,162
-2185,-640,2242
-3420,-149,3434
-3026,-66 2,446
-2209,1404,2790
-3958,311 3,894
-2570,-475,3326
-3073,1248,2758
-2573,513 3,559
-3229,54 35,17
-3328,-907,3273
-2018,501 1,941
-3524,493 3,35
-2473,1419,2121
-3329,-1151,2938
-2149,776 2,69
-3393,-1629,3947
-3676,2832,3437
-2126,-905,2365
-2953,-184,3365
-3179,51 30,19
-2818,-2160,3186
-3484,774 3,240
-1555,169 2,159
-3911,1465,4134
-2860,-180,2485
-2649,-2126,2240
-3158,-2632,2594
-2661,3401,3290
-3119,-695,2901
-2031,1652,2132
-3631,-4099,3472
-2982,309 3,203
-2982,-646,2834
-2986,1348,2925
-2902,-1138,3517
-3493,1606,3677
-2623,-2263,2734
-2492,271 2,685
-3105,-1147,2743
-2846,-262,3608
-3564,1051,2814
-1974,-1429,2774
-3315,616 2,758
-3169,-233,2843
-1755,409 1,458
-3190,-878,1968
-2431,635 2,274
-3849,-1358,4401
-2547,1236,2368
-2660,-3128,2337
-3949,-16 3,398
-2127,339 2,315
-2938,1597,2224
-2599,41 30,22
-3573,-2331,3246
-2563,-253,2185
-2759,-490,2732
-2939,1373,2602
-2934,127 2,658
-2280,2106,1957
-3366,-3341,2960
-2797,2125,2905
-3403,-1832,3072
-2176,2263,2178
-3729,-2308,4152
-2897,2195,2671
-2488,-340,2411
-3292,1003,2957
-2005,-1104,2708
-3659,-49 2,709
-1704,-1001,1602
-3743,-512,3668
-3324,557 4,220
-2135,614 2,365
-3286,3075,3283
-3183,-2054,3523
-2670,1256,2370
-2864,-2183,2005
-2831,2173,3478
-3988,-2200,4350
-2201,1338,2253
-2846,34 30,12
-3196,911 3,608
-2736,-889,2525
-2896,1568,1861
-2161,-949,2779
-4065,1466,3992
-1826,-861,2259
-2987,-637,2841
-3058,-602,2939
-3235,-2369,3109
-2896,4498,1751
-2521,-2058,2330
-3287,2869,3097
-3433,-5955,3756
-2036,3866,1941
-3833,-4101,3668
-2220,6355,2553
-3877,-6014,3985
-2244,7612,1532
-3481,-8150,4081
-3080,7993,1877
-2210,-5994,3108
-3451,6116,3130
-2819,-6606,3188
-3023,5373,3506
-2882,-1925,3041
-2643,2548,2806
-3751,-2540,3312
-1877,2660,2581
-3166,-391,2886
-3159,-1571,3413
-2161,1454,2069
-3530,-371,3680
-2505,3969,2872
-3589,-4579,3450
-2239,4108,2625
-3450,-3591,3736
-2920,2819,2922
-2605,-2531,2967
-3031,2013,2375
-2660,-1668,2278
-3106,1076,2220
-2049,718 2,68
-2914,-103,2592
-3336,-233,2364
-2643,-3896,2518
-3190,3133,3510
-3353,-2757,3004
-2483,2287,2409
-3842,-4606,3650
-1884,6024,2083
-3868,-3668,3781
-2037,3510,1717
-3316,-4365,2545
-2991,3929,2134
-2825,-1019,2814
-3056,1484,2290
-2179,-260,1463
-3603,-433,4184
-3086,692 3,189
-2407,568 2,844
-3174,614 2,721
-3469,-1878,3819
-3148,1587,2063
-2185,-770,2088
-2667,4783,2376
-3451,-5136,3836
-2100,3693,1669
-3916,-4964,3359
-2092,3197,2119
-3977,-902,3945
-2066,4049,1669
-3153,-179,3253
-4141,-234,4499
-1856,117 1,301
-2896,1199,3138
-3237,2858,3377
-2772,-2905,2726
-3279,2510,2073
-1013,-85 1,929
-3699,4498,3320
-3008,-2778,3283
-2116,478 1,692
-3549,-2379,3806
-3121,4580,3642
-3552,-2053,3321
-1383,3083,1369
-3945,-4194,3595
-2412,-608,2651
-3136,-271,2970
-2382,1484,2307
-3014,-425,2680
-3710,-2253,3618
-1649,1441,1262
-3138,-1937,3207
-3628,1482,3333
-2413,-3446,2705
-3034,5400,2160
-3041,-3812,3466
-3302,2540,2712
-2529,-4838,1512
-2192,3235,2339
-3860,-3455,3593
-1796,3431,2185
-3705,-3194,3265
-2370,2526,2729
-3483,-4090,3356
-2596,3065,1689
-3139,-2733,3042
-2909,2963,3022
-2663,-2206,3356
-3021,-552,2901
-2884,-1257,2622
-2812,251 2,708
-3516,596 2,520
-2421,-235,2305
-3309,1377,3174
-2504,-474,2888
-2993,156 2,720
-3372,-2603,3064
-1974,2167,2226
-4250,-1840,4001
-2151,4006,2284
-3234,-2668,3555
-2695,3413,2419
-3035,-4814,3304
-3307,5000,3085
-2940,-5092,3390
-2238,7511,1729
-3659,-6116,3484
-2238,5732,2827
-3618,-7118,2658
-1500,7128,948
-4000,-7161,4526
-2121,6766,2027
-3129,-4289,2661
-2757,4554,1850
-2952,-5329,4092
-3562,6374,2956
-1628,-1193,1763
-3675,1568,3593
-3516,-2470,3384
-2424,2672,2114
-3284,466 2,498
-2745,1440,3051
-3467,306 2,927
-2512,539 2,250
-2817,797 2,978
-3731,-488,3596
-2685,1990,2826
-3141,-1862,3025
-2659,1646,2342
-3730,-1576,4401
-2851,1364,1943
-1618,-192,2231
-3445,117 3,777
-2942,22 28,65
-3396,-846,3161
-2595,-15 2,276
-3227,-1511,3600
-3534,2656,3111
-1916,-998,2263
-3436,1671,2954
-2792,-1566,3130
-2994,1169,2409
-2918,-1740,3269
-2959,738 3,204
-3635,-2473,4109
-2242,1675,2671
-2885,-86 3,160
-3197,1548,3187
-2718,-752,3254
-2963,87 22,72
-2505,-2593,2953
-3576,-1185,3467
-2360,-125,2379
-2741,-434,2594
-2986,143 3,222
-2658,-3166,3019
-3532,3154,2872
-2203,-2469,2628
-3633,440 3,436
-2368,-2994,2492
-2652,1526,2866
-3562,-1506,3828
-2159,1890,1431
-3217,-1958,2900
-3424,2713,2667
-2726,-2260,2864
-3670,2846,3276
-2153,-2840,2941
-3393,2302,3517
-3422,-2802,3576
-2053,3972,1731
-3343,-3617,2951
-2535,5159,2578
-3803,-5272,3358
-1642,5146,1121
-3679,-4327,3111
-2415,5520,2703
-3570,-5914,2969
-2921,2974,1675
-2926,-4684,3276
-3862,6344,4041
-2780,-4150,2738
-2731,2250,2863
-4101,-3584,3742
-2261,2513,2326
-3575,-1422,3030
-2358,623 2,578
-3284,-1210,2995
-3480,-689,2733
-1424,-726,1037
-3646,-336,2714
-2565,3038,2834
-3545,-3060,2876
-1987,-207,1836
-3599,-3222,3398
-3531,2248,3662
-2700,342 3,101
-2351,166 2,278
-3146,-986,2961
-3712,-1527,3756
-3009,1025,2532
-1931,826 1,351
-3728,1673,3427
-2917,-2761,3216
-2719,1165,2171
-2685,-605,2785
-2727,3419,2978
-3778,-594,3570
-1966,1014,1416
-3422,-3537,3238
-2558,-27 2,715
-3619,-954,3764
-2645,1344,3016
-2392,-1789,3126
-3777,975 4,80
-3093,-274,2792
-1982,1080,2117
-3260,-120,2567
-2773,-1460,2989
-3292,677 2,462
-2073,-1312,2289
-2629,1396,2309
-3468,-1759,2955
-2440,2619,2479
-3501,-1524,2442
-1972,1213,2492
-4230,-2776,4125
-2080,1625,2835
-3384,-2134,3197
-2779,1524,2781
-2779,-1202,2864
-3269,1416,2436
-2096,-1769,1677
-3412,171 2,731
-3361,-208,3877
-2187,845 1,877
-3136,-1929,2763
-3058,-120,2779
-3437,-1454,3672
-2767,2385,2170
-2022,-1490,2531
-4165,-400,3822
-2405,-354,2393
-3290,865 2,545
-2563,-1720,2458
-3258,426 2,937
-3417,50 24,54
-1667,603 1,789
-3704,-404,3346
-2416,-803,2175
-3135,-1375,3338
-3155,1909,3499
-2911,775 3,470
-3508,1765,2935
-2230,-1666,2051
-2602,2406,2097
-3287,500 2,855
-2515,-881,2034
-3019,-227,2964
-2680,1255,2369
-3942,2378,3405
-2514,-847,2508
-2934,599 3,237
-3710,-472,3526
-2528,4050,3003
-3637,-3189,3738
-1999,3002,2383
-3431,-2525,3216
-2531,6190,1661
-2627,-6030,2482
-3067,6298,2340
-2719,-5262,2681
-2833,3596,2814
-3501,-5067,3504
-2180,4379,2618
-3886,-2309,3603
-2503,3098,3413
-3385,-3525,3558
-2737,2352,2750
-3120,-2949,3197
-3191,802 3,20
-1422,2237,1398
-3947,-3470,3325
-2203,1204,1363
-3647,-4649,3554
-2323,4661,2034
-2970,-1659,3785
-3280,3277,2781
-2627,-3379,2625
-3039,1878,3045
-3289,-2900,2994
-2181,3807,2948
-3507,-2002,3570
-1924,-34 2,445
-3668,-2097,3684
-3249,-6 27,78
-2046,1757,1902
-3083,1563,2101
-2332,-620,2583
-4151,-2430,3641
-1576,1041,1539
-3305,-263,3383
-2723,2011,2715
-3675,-438,3078
-2681,-1459,1907
-3081,-253,3610
-3484,2194,3700
-2921,3500,2604
-2434,-1083,2291
-3569,-490,3585
-3130,51 27,1
-2846,2650,1688
-2319,-1812,2431
-2961,2404,2811
