X,y,Z
-13246,-7831,17854
-13145,5481,14740
-11340,-1430,11004
-11038,10243,9845
-11316,-6020,12202
-14506,3880,11367
-7363,710 75,9
-13628, 921 1,1360
-7875,3849 1,489
-15303,-6240,11718
-9172,4796 9,197
-12121,3154,10351
-13652,6362,13475
-10014,3854,9103
-13726,1191,14491
-11257,-5637,12465
-13739,-548,11431
-12600,6990,9886
-9971,522 10,353
-12220,16368,11766
-12176,-1716,0 12182
-10434,8864,10588
-14340,-1887,1 14205
-6699,15200,9055
-17574,-6655,15997
-5359,12571,7011
-16508,-1764,7 10852
-8400,-1727,10592
-16082,-9391,16478
-10232,6582,12861
-12512,-1551,13872
-12458,-1490,13187
-11062,-1716,11095
-12986,-1219,8405
-10411,4213,7809
-10178,1145,11835
-11911, 689 1,3003
-9334,-4891,11607
-13700,-5656,14247
-11740,4724,11638
-11421,6464,8582
-13381,4752,11209
-9424,929 10,519
-17149,-5940,16217
-6530,-3078,9360
-17380,7395,15057
-9673,-1351,11039
-12748,3622,8413
-12286,-5371,15888
-11591,5126,11311
-12576,2754,14000
-8772,2668 5,825
-9655,-7713,9592
-13901,-203,12386
-10564,-1709,8838
-12882,6840,12246
-9242,1311 1,2679
-16200,-3111,13614
-11624,-5338,9678
-9716,-1876,9367
-14303,3210,13891
-10492,2070,14065
-14899,-2229,13608
-7362,420 10,699
-15992,-6266,12458
-10700,1057,10573
-10355,-4852,10897
-12100,5597,12837
-11611,-3073,12134
-12296,1213,12404
-11533,-8957,10341
-11958,4661,10343
-13491,-2774,11330
-8565,10975,8465
-13645,-7759,13807
-11317,-3602,10195
-12019,-3740,12087
-14888,-1085,13170
-7451,8001 9,270
-15755,1234,11839
-6927,-3319,11410
-16469,1348,13453
-9325,-6941,11492
-12170,5250,10219
-13098,-3428,15685
-11293,3180,9256
-13240,-1867,10817
-9074,4824 7,17
-13808,-3146,11761
-10828,5509,10983
-10614,-4528,7694
-13252,-8401,15785
-13466,3510,14534
-13063,4741,11500
-9876,7332 7,940
-11567,-374,13785
-14027,-5669,11861
-9227,-10670,9689
-13942,11678,10976
-7934,7890 1,227
-16539,3314,14784
-9111,-7769,8824
-11891,-7278,9626
-14494,3430,11357
-7590,5986 8,584
-13136,11675,10540
-11209,-2072,5 13118
-11917,1822,11730
-13593,-1563,1 15478
-11552,12315,11709
-14192,-2805,15975
-10355,6110,10519
-13999,-8496,12044
-11478,4660,12871
-10273,-7791,11102
-13631,5965,12498
-9124,5110 1,556
-14399,-5520,10691
-9265,5325 8,473
-13038,-8804,11755
-12022,8464,12214
-11115,-1004,11652
-13014,5465,12968
-10292,-8855,13620
-15331,-6113,15724
-10481,-3238,9826
-9713,11340,6671
-13206,3346,10585
-11313,-9524,11020
-11106,2820,9613
-12075,-1462,5 10727
-10994,11093,12234
-14328, -27 1,3554
-8147,15360,7822
-17489,-1670,5 18781
-8349,9790 1,1208
-15453,-1307,2 15307
-10153,9733,11096
-11939,-3847,13563
-13220,9999,11324
-7042,-2694,6581
-13984, 485 1,2685
-9497,-7283,11561
-13272,6667,10014
-11706,1705,10269
-10433,5903,11967
-15778,-4347,15098
-7761,-6646,11190
-15652,1468,14436
-11049, 572 1,2293
-14019,5226,14672
-11528,4898,9760
-10182,-8068,10358
-14435,-2658,13004
-8472,-9367,7140
-10805,9002,10322
-13994,-4964,15728
-7538,6698 8,901
-15564,-1414,2 14088
-8452,2686 9,136
-16289,-7468,14297
-9355,15181,8326
-12380,4015,13882
-14140,-3366,17061
-10585,1184,9410
-14824,-3082,13533
-8470,14781,11425
-15350,-4734,12282
-9023,11795,6153
-10923,-9376,11044
-12702,7996,10534
-11265,-6479,10002
-11371,9870,9902
-11298,-6577,10505
-13436,1371,16393
-14514,3420,10353
-7970,-7413,9452
-15244,13295,15910
-10577,-2942,14086
-11725,10244,11264
-10864,-1574,0 11481
-11939, 278 1,2784
-14912,-4838,14121
-7320,17891,5154
-13504,-1701,9389
-11085,-7256,13007
-11763,-7650,9454
-12599,-1577,9 13524
-10267,16510,11375
-16821,-9374,20543
-10109,10958,10087
-12094,-1313,2 14860
-12698, 783 1,2857
-9292,-8805,11060
-12639,15575,9998
-7412,-6653,8107
-15712,8454,11841
-10230,-1323,9 10852
-12810,-895,11581
-11788,3462,9234
-11510,-5468,12050
-11920,17319,8057
-8943,-6706,8312
-14505,-8354,12169
-12989,-1425,8 16510
-10854,13960,12240
-13773,-3465,12056
-10053,7272,9876
-14075,-2190,1 14446
-11323,13099,7837
-10196,-4022,12684
-15054,9741,16554
-9344,906 99,22
-16084,-7773,13067
-7951,-1615,10082
-15221,-1037,13980
-10904,21104,8776
-8524,8934 8,560
-13280,1558,10903
-12316,-1778,5 12662
-13398,-1609,11448
-9666,-6983,10508
-13991,14279,17254
-13326,-210,13619
-7616,1675 8,36
-13095,-2411,12497
-12764,-1544,4 14805
-12412,13483,11285
-10046,-795,9240
-10204,14424,8630
-16833,-1291,5 16070
-8950,7073 6,618
-12973,-1438,2 10445
-10334,12912,10361
-13951,-1108,9 13807
-12737,15610,9747
-8506,-12524,10096
-16445, 333 1,8583
-9368,894 91,60
-11504,-2135,10464
-12373,4097,9442
-10713,-3927,11002
-13330,6424,12307
-8563,-1605,10626
-14666,-1505,15936
-12693,-3526,11516
-9622,717 80,7
-15055,-3523,12669
-7775,12429,8928
-14981,-1392,11335
-7340,5085 6,995
-15022,-1347,7 16650
-12012,-2449,10121
-9746,2239 6,474
-13149,6379,12533
-10696,-308,13570
-15498,1188,13299
-9099,-12524,9642
-11870,-2181,12265
-13266,-4060,16194
-8815,3852 5,123
-12867,-4386,13385
-10662,-9248,12629
-14358,9335,10165
-11300,-1410,7704
-7921,5544 8,529
-17918,-1080,6 19250
-8385,-6186,10834
-14907,-5698,14999
-9746,11435,13413
-13708,-2757,13761
-11611,1551,8343
-9464,-8420,10130
-14051,-772,10707
-9826,1807 9,901
-12187, 223 7,872
-8872,2014 1,234
-14449,-1187,2 12806
-13709,-1061,12723
-9763,-11894,12439
-12877,19894,11748
-12165,-9133,13404
-11669,5945,10810
-12842,-1549,8 15278
-10877,14798,10190
-15303,-7200,15303
-9339,20320,6934
-13230,-2137,5 13684
-12431,9609,9184
-9301,-10231,7449
-13481,13299,12574
-9509,-3738,10446
-14402,-1912,12274
-11348,-2636,12431
-12350,-5483,12517
-14454,6540,14780
-8792,-4822,11866
-15313,13233,14387
-10116,-1827,8 12944
-12350,6593,10030
-11063,-1121,1 9192
-10411,14666,10184
-14815,-5693,10934
-7373,1244 9,478
-16136,-8832,15484
-10507,-1169,6 12426
-10881,13438,9943
-12314, 628 1,4508
-10727,24186,9368
-13565,-1566,1 10816
-7987,5865 6,442
-15539,-1961,8 14594
-11220,14853,11536
-10133,-999,9578
-13400,14220,13407
-11126,-1880,4 14471
-16009,8513,14397
-8683,-718 9,662
-14214,3607,14300
-12401,8335,12009
-7195,2438 7,603
-13485,6800,10354
-10827,-1783,5 16043
-14857,12147,9370
-8369,-4874,10061
-11185,16079,11948
-18507,-1368,1 16164
-2048,10056,4080
-18193,-8237,13673
-5276,-103 1,3473
-22637,-3797,15281
-1355,-7182,8845
-19080,-477,12434
-9248,1038 1,8613
-14731,13373,9599
-5718,-8087,8106
-18141,1533,15279
-7863,-17294,12364
-14195,6113,7797
-5471,1644 6,254
-13296,7189,13862
-16041,-1035,1 14809
-4314,-8244,10190
-20578,-3521,16940
-4998,5557 1,4103
-22098,-1732,17363
-1460,2846 6,677
-23859,-1111,7 19838
-6043,3491 9,916
-14454, 232 9,688
-6052,5447 1,1686
-13888,-2885,13831
-13138,-1356,8 13340
-11067,4528,6724
-9081,-2280,15231
-13593,10870,13037
-8848,-2899,11131
-14803,-3716,12772
-10784,-1977,8 14176
-13257,7834,10878
-13578, 492 1,3259
-7623,9929 1,499
-19215,-1892,2 18099
-4979,-7678,9109
-20385,1727,12552
-1262,9507 8,889
-21612,3225,15229
-4463,-16929,8879
-15355,10847,9237
-10865,-2154,2 14996
-13026,23890,10498
-12411,-5649,16548
-9868,11499,8954
-14205,-2099,3 18068
-15493,12732,10378
-6928,-10819,7992
-12035,14364,13321
-12388,-5240,13348
-10452,-3058,13062
-16165,-9634,12302
-5157,-15036,12000
-21449,16577,14761
-3765,-774 9,223
-18151,5112,10364
-6262,-22985,11423
-18133,9706,15495
-8508,-15731,11797
-11781,19739,8956
-12928,-658,14944
-12545,-5661,14585
-12927,-5400,8761
-9782,1157 1,190
-11524,11339,14361
-12084,-1716,11241
-7835,4012 5,971
-12672,-1545,2 13985
-14850,10623,12872
-10712,-1545,1 14038
-11730,24864,7485
-8484,-18334,14421
-18655,14829,15138
-5997,-13534,8253
-14258,13117,10371
-11013,-1275,0 14990
-14022,13404,9891
-11874,-3396,10531
-8279,4453 8,564
-17815,-9819,18895
-9054,5291 9,273
-12757,5464,11486
-11955,-4742,14378
-12671,10380,10954
-12785,-1157,1 11462
-8868,6646 9,218
-14325,-1143,0 12790
-12895,6846,10500
-6975,1795 7,509
-15089,5271,13666
-9046,4927 9,274
-17266,-1962,11809
-7036,-4426,10417
-15760,-6581,13780
-11142,7340,10462
-10559,-3343,11964
-14085,7308,15999
-8993,-6024,9650
-15725,4662,12884
-8751,-8263,8750
-14206,4486,12026
-10668, 640 7,428
-10408,7029,7804
-12794,-5126,13090
-10794,-841,11945
-11883,-2912,11694
-11771,3159,10960
-10307,1988,10160
-15646,8886,10885
-6355,-8203,9246
-16728,6254,13180
-9009,-13458,11961
-12890,9005,10695
-13455,-5242,14190
-9418,8428 9,658
-15763,-6458,11996
-6670,8055 6,464
-14084,-6641,10742
-8912,2689 9,78
-11413,1053,8258
-11292,-5530,11928
-12408,4564,9751
-13106,-6615,12200
-10882,10970,9479
-13000,-1052,9 16170
-14859,3071,14279
-9974,-12443,14171
-16127,12512,14438
-8580,-7327,11631
-14671,8571,11039
-9549,-3043,7743
-10659,-4626,11147
-15050,3420,12178
-4390,2420 5,913
-16282,5853,15335
-9111,-14545,14342
-13871, 177 1,2768
-12829,-4538,14568
-10951,13724,10341
-14131,-4058,14754
-10292,3322,11952
-12319,-1215,3 13461
-12763,-6947,11072
-11201,-977,11314
-14081,5393,12295
-8281,-3730,7837
-15022,-749,10379
-8607,-1353,11164
-13896, 744 1,857
-11397, 607 1,2849
-10506,1605,11919
-15538,-960,14992
-8732,1668 1,685
-16183, 251 1,4700
-11042,-837,9754
-11864,5098,10669
-14565,7034,10892
-8123,-6572,7237
-15027,5440,12958
-9903,-12148,11483
-12072,4741,12759
-14980,-1939,15736
-7916,13584,8785
-17699,-1239,9 17169
-6458,11679,8167
-15183,-1641,7 11960
-9264,8212 8,240
-13216,-7850,13180
-12213,1338,10831
-10151,-830,9358
-14645,1083,13983
-12190,-8409,16328
-14073,6043,12893
-10160,-3139,10652
-13011, 314 1,3845
-13513,4700,14297
-8335,-8230,7601
-11903, 251 9,738
-12270,-468,12785
-10939, 584 1,1271
-11846,14017,7824
-8933,-11367,10691
-15984,-5951,16520
-8846,1 6363,
-10972,2659,11682
-15739,5933,16356
-8182,954 89,16
-15606,1424,11276
-7671,-4979,11276
-15966, 747 1,1771
-10745,-4140,9208
-9711,10529,8200
-14834,-8269,15177
-9413,9137 7,936
-13748,-7191,11129
-9326,6201 1,764
-13845,-2376,11935
-12410,13079,8553
-7317,-1217,9492
-16369,-954,13232
-7197,2549 7,349
-14916,3169,10594
-8379,4045 7,986
-14676,-2249,12917
-13681,-1925,9884
-7305,-3255,7825
-18656,5413,19967
-7077,5948 1,7
-15142,8535,15151
-10015,-7584,11749
-12360,-2833,12425
-11578,-3875,7937
-8444,6324 5,131
-14148,6049,12162
-10692,-5216,9970
-10190,2423,7758
-13912,-1746,5 14175
-9044,11967,10988
-17211,-1049,14142
-6182,17780,11534
-16452,-1483,6 16544
-10316,-2431,12027
-11417,-7711,11381
-12128,15677,12690
-8121,93 712,6
-15303,7744,12195
-8985,-13135,8493
-14531,-1448,7 11085
-10049,13421,6665
-11007,-2147,12279
-12222,9241,11325
-10810,-7436,10660
-13506,-5586,10483
-13393,-2773,16049
-10320,17803,9240
-13351,4359,15510
-8516,2212 9,93
-16074,-1827,2 15686
-9141,7216 7,586
-12048,7269,11522
-12258,6589,11234
-9503,3308 8,240
-16259,-5350,14688
-6852,-4740,8588
-15944,-4864,14298
-10711,11262,10665
-8968,5538 1,1036
-14230,5829,16528
-10875,-1036,4 10783
-13673,-1044,5 12647
-9548,1016 1,185
-13442,5146,13715
-10007,12353,7688
-9793,-15640,11376
-13706,3814,11664
-10714,-1481,4 12304
-13079,16804,8123
-10511,-285,12415
-11327,6815,12138
-14384,-1742,5 15408
-8460,11669,8226
-15230,-1942,6 13841
-8374,24704,7865
-14739,-5683,14006
-10724,5175,7739
-10478,-1784,11517
-16859,4957,15543
-5553,980 75,68
-14788,13056,12082
-10180,-1440,4 11982
-13153,7922,11540
-11970,-3900,11426
-9344,6366 9,163
-17913,-722,18315
-8130,-1099,7408
-13692,-1470,0 10506
-11676,8591,11264
-12134,-9740,12608
-12516,20598,10168
-8427,-3087,11743
-14729,1274,14836
-11544,-1669,5 12967
-10671,11260,8378
-12257,-3581,12437
-10624,19482,11839
-15364,-1008,4 13686
-8132,-2624,8482
-15054,-1301,9 17968
-12451,9167,15128
-9813,2522 9,246
-12390,15002,11502
-10527,-1510,3 12996
-15274,-9764,13855
-8710,2425 5,729
-9825,968 11,656
-15248,5209,13976
-8493,-10517,8393
-13419,-495,10875
-10390,-9685,14090
-12558,14458,11629
-12007,-6255,11677
-8769,9762 9,270
-16290,-1865,7 15736
-6677,19540,5701
-14641,-2220,14372
-7694,15532,10013
-13998,-1248,2 11402
-11895,8282,8464
-9611,1726 7,311
-15450,3384,13013
-7446,9236 7,793
-15553,-2666,13509
-8258,5297 1,157
-14964,-1334,8 13637
-13687,15212,9433
-8382,1833 9,669
-14666,21417,12074
-9110,-12879,8119
-11656,7993,9852
-13469,-1971,7 13669
-7833,13962,8698
-15244,-1957,11939
-7598,13020,8993
-15722,-9541,13418
-10579,-8903,7795
-12974,2250,12065
-13291,3006,14059
-10158,2369,10259
-13949,5471,10065
-9925,-5002,13083
-13150,-3290,9086
-10949,4363,8764
-8105,1274 1,1268
-15079,4987,14422
-7962,-6726,9083
-14598,-7392,15030
-12187,8640,11217
-11456,-3764,13328
-12222,15383,7113
-8848,-6643,11187
-17095,-5696,15121
-6870,-2639,7939
-13646,-1598,11947
-11422, 664 1,4239
-13391,3308,13974
-12669,-7703,12744
-9840,834 95,17
-15378,-4999,16401
-11501,6938,9926
-9293,2100 9,366
-11119,3763,13067
-12324,-9822,11469
-13937,5308,11487
-9302,-17291,10704
-13148,17184,11107
-14170,-1189,9 13932
-5678,15101,4489
-17286,-1192,4 15245
-6232,7210 9,836
-17665,-1425,4 13722
-8150,10163,10507
-14304,-5499,15992
-12625,7149,10623
-8234,337 78,2
-13916,3421,11722
-9914,-7269,10475
-13697,5486,10757
-11237,-5937,10549
-12075, 360 1,2701
-14215,2118,11624
-9760,9902 1,1180
-14231,-4922,13704
-9250,8787 8,173
-11106,-5985,10717
-12807,13824,11672
-9193,-14733,10629
-16651,7696,11322
-5099,-8083,6578
-17811,17064,14265
-8535,-22741,11845
-11599,20854,7562
-15142,-1883,3 17352
-9610,16337,10669
-16222,-1358,7 13649
-8449,16487,7354
-12511,-2025,4 13192
-12683,5281,9276
-10442,-8148,10623
-12340,13390,7373
-10242,-8440,12097
-13719,-2674,12357
-11015, -65 1,1912
-11952,-6720,11607
-13195,12992,12069
-9320,-872 1,2950
-15310,14907,15555
-9456,-18824,9871
-14091,10606,10876
-12264,-1082,0 12790
-10492,17121,8804
-14619,-642,12491
-7365,4778 7,474
-15008,-1893,4 15168
-10973,-2808,10069
-10759,1121,11772
-15307,6402,16279
-8508,-3144,10573
-15603,-1076,7 14959
-9874,-1597,12893
-12465,-5211,13965
-12850,7168,10611
-7139,-565 1,1394
-16238,-1452,14465
-7809,-6399,7114
-15040,1098,14903
-8367,108 12,104
-13008,16897,8675
-11501,-9821,12043
-9708,6703 8,616
-14890,-8920,14377
-8176,13582,8378
-15117,-9820,13449
-10841,10381,12990
-10969,-1066,2 11337
-12667,20108,9145
-9807,-16631,9690
-12759,18749,10733
-12341,-1230,4 10970
-9262,7634 1,1700
-17034,-1029,2 13740
-5828,5431 8,543
-17999,-5477,13789
-6041,16209,6791
-16020,-8784,14080
-10446,4058,11619
-11618,-1362,3 11507
-13547,-6547,14296
-9603,10020,8485
-12855,2797,12683
-9563,6348 1,181
-14283,-5225,11207
-10067,-703,8375
-11777,-3413,10182
-12873,12270,13339
-12497,-7344,9152
-9566,10573,7444
-15031,-1002,9 13762
-9415,11560,10662
-15557,8305,9138
-7331,-2591,9715
-16936,-5240,16061
-10134,-5846,11231
-10884,-789,8978
-14081,-2379,16556
-9096,5372 9,181
-14288,-5339,12329
-9672,3707 8,434
-15266,-1234,9 15379
-11139,8704,8699
-10296,-2195,8603
-12446,2754,14334
-12914,-4799,11179
-10398,3673,9063
-13379, 934 9,730
-8642,7001 1,157
-16853,7400,11687
-5452,-11632,8392
-16860,4168,13436
-9362,-12052,15230
-14274,9646,12246
-11714,-3661,12524
-11173,1761,12526
-15993,-1122,6 13381
-6488,2749 7,537
-16618,-4612,15885
-8686,15520,7177
-11550,-7526,9154
-10122,-6078,11425
-14133,-5853,15060
-13318,-6417,14008
-9890,2317 9,957
-14908,4103,17233
-13845,-4394,12118
-8322,1481 8,762
-15280,-3879,14937
-7515,-4945,13676
-17705,1485,16075
-6178,-5850,6728
-14028,-6907,13651
-14260,-5476,12823
-6157,6916 6,270
-14083,11760,9577
-7115,-6146,11000
-15956,-6862,12911
-9154,-2071,8178
-13550,-3650,13303
-13045,4632,15488
-11758,1140,9343
-12184,3259,13187
-12440,-6015,12993
-12266,4554,13040
-13637, 185 1,1630
-10359,-2642,10954
-13704,-3088,10458
-9682,2443 1,550
-13068,3084,11541
-10550,-354,10738
-10539,5567,8766
-14261,-6684,11958
-9467,3754 8,805
-15811,-2746,12111
-6763,11312,7575
-13999,-1881,11909
-13060,3960,11662
-10527,-6240,9127
-14284,7522,14499
-12649,-6381,15900
-13803,7740,13532
-11588,-8836,11837
-9858,9159 1,816
-16104,-9863,16040
-5894,13718,5300
-14357,-7329,13139
-8213,8996 5,97
-14142,-1716,6 13544
-11516,14675,10436
-11087,-1254,1 13505
-14164,13329,11974
-8817,-9676,12783
-16007,7128,14715
-11089,-2370,11698
-13820,-833,13782
-11592,3344,10602
-11036,-1531,12863
-14427,6573,13512
-9517,-13215,8450
-11932,9653,11263
-12977,-8312,12387
-7054,11329,9976
-15369,-7953,12731
-5268,2763 6,906
-19668,-1349,6 18402
-8375,5242 1,2273
-11909,11853,11065
-13001, 278 1,2122
-10281,1349,11728
-14743,-1030,2 14527
-6589,16330,4714
-17865,-1383,5 17972
-8872,13406,11521
-12260,-1696,0 13208
-11564,17961,9901
-12958,-2429,4 15763
-12768,22579,9475
-9846,-5561,8659
-13265,12460,16033
-14247,-1213,7 14852
-7219,7333 4,860
-15180,-1743,10384
-8551,-1596,12158
-14764,10973,9121
-8793,-8200,6995
-10812,5424,12443
-16674,-2272,8 18175
-8017,21613,7581
-14749,-1067,0 13734
-7950,14330,11218
-17166,-1183,5 15217
-8231,13944,5429
-11389,-2341,9 13150
-15524,21614,15802
-8760,-6077,8678
-13429,7492,14254
-10244,-4893,11495
-10620,4786,10787
-14549,12735,7319
-5280,6025 5,772
-17978,-1563,14811
-6961,-7527,7844
-14859,-5840,13663
-11747,-5792,11397
-10352,17921,9709
-16862,1903,13812
-6634,3640 8,800
-17075,-5788,14816
-9424,-7351,12253
-13074,7172,10967
-10485,2871,11276
-11069,5242,9801
-15981,-8470,13992
-7031,1914 4,525
-15203,-1002,1 13911
-9805,17026,7777
-10646,-8185,9867
-12036,9443,10154
-10160,-8610,11307
-16327,-7256,15258
-8641,4901 7,33
-12949,3710,12049
-14050,-936,10428
-10614,-1069,10341
-15146, 585 1,1663
-7018,-4301,9448
-15799, -44 1,8164
-11802,-8670,15570
-12212,-4914,11844
-13336,3284,10833
-9105,2512 1,2301
-14218,12530,10991
-6680,-7105,8268
-13020,-1900,11947
-12930,-9962,15300
-11590,2250,7699
-12316,-6207,11582
-11005,13038,9184
-12675,-1338,8 14461
-12423,2870,13492
-10343,-508,11013
-14810,-5842,15609
-8721,7161 7,549
-15402,-1262,1 14589
-8280,11492,6643
-14372,-4065,13556
-11837,14060,10560
-9401,-8858,10187
-14311,5432,14016
-10262,-1375,8 9086
-12697,13562,10411
-11337,5045,11192
-12295,5870,11592
-14477,3898,13109
-7985,-3184,8760
-13007,7201,13089
-13712,-7981,12546
-9341,8497 1,609
-14178, 147 1,1074
-8977,5092 1,980
-16232,-1228,0 14716
-7813,8086 9,269
-13355,-1022,2 11617
-11219,5876,12918
-11691,-4162,11035
-13208,1697,11435
-9537,2699 1,53
-16449,-3683,16019
-7335,7364 6,949
-13112,-7334,13892
-12227,7808,11410
-9622,-14747,11906
-14619,14043,11303
-9016,-14546,11474
-15696,13454,15253
-12443,-1500,3 13725
-10227,2752,11554
-16027,-6383,16139
-7653,10206,7957
-14411,-4498,12766
-8321,-4362,9466
-14258,-6800,16558
-12808,-7110,12150
-8824,8857 8,626
-13786,-6711,14206
-9476,11950,11024
-14525,-1061,7 12149
-9974,2172 9,84
-10556,-2165,11204
-14544,8102,13072
-7704,7073 7,990
-15968,-7130,16454
-9370,-5971,10155
-15784,-1652,7 14467
-11495,17513,11079
-10814,1244,10935
-12530,13973,12017
-10929,-1706,1 10924
-11296,1867,10627
-12485,-1059,3 12555
-8030,21418,8758
-13757,2577,13568
-7380,4433 9,38
-15345,-1558,8 13463
-11162,-473,9590
-11623,-1127,12005
-13446,15932,12852
-9279,-4353,13034
-15145,-4785,13513
-9950,-11001,12087
-14871,-1905,13576
-10772,13084,9368
-10109,2289,11941
-14191,1750,13628
-9975,-12525,10338
-13281,-7633,13939
-11861,7098,9701
-10678,-1035,12411
-12529,10977,8647
-9512,-5586,9706
-15288, 420 1,2413
-9731,-7153,12674
-11166,17535,8640
-13794,-1036,2 17057
-10714,2290,12065
-16626,-1825,9 14478
-7244,6104 7,709
-15515, 308 1,5051
-10734,9238,10504
-8731,-2882,8223
-14116,-416,13095
-10692,-1185,0 11717
-15843,9410,10723
-7322,7877 7,358
-15570,-1380,16456
-13446,2258,12722
-7633,-6069,7039
-13627,4914,14163
-10061, 888 1,1810
-15420, 510 1,2632
-9379,-2082,8316
-12854,-1026,1 15568
-14367, 705 1,3372
-7769,7552 7,315
-12018,5154,10221
-11586,-9045,12941
-13417,-1703,12806
-9899,-9156,6745
-9886,5090 1,1116
-16153,9957,14003
-7148,-1264,6017
-13129,-1321,11840
-12322,-5674,13360
-12251,-4402,12301
-13212,7876,7103
-7212,7157 8,862
-18949,-7084,18278
-8788,882 62,57
-13159,-7663,10848
-13510,4462,16704
-10447,4961,10631
-14634,-1369,12297
-8105,3890 8,829
-15414,-6165,14047
-10584,4079,8555
-8452,4436 5,285
-12863,-2333,12536
-9726,-5025,9734
-14576,-2388,11995
-9894,-1509,10237
-14753,-9673,16483
-12765,13091,12887
-10422,-1517,4 13987
-14997,7692,13486
-9462,-16655,14459
-14996,18566,11607
-8517,-12272,9927
-12080,11233,11093
-12559,-1731,8 10745
-8595,13709,6621
-15965,-1218,8 15167
-7338,11160,8743
-14887,-4929,14729
-11455,1203,12603
-10597,-4668,13559
-15244,1330,15826
-8620,-1096,11033
-16533,-2641,16525
-10084, 699 1,2043
-11596,-4541,13632
-13672,3094,14649
-6948,-5161,8862
-15027,5286,11000
-8134,-5541,9925
-15270,-779,12843
-8961,3208 1,149
-12224,2223,11345
-12521,-757,13459
-11297,-2114,10802
-12000,4773,11048
-12739,-3568,13863
-11567,2885,13208
-14294,-4689,12527
-9626,2534 1,156
-16385,-4661,16611
-9966,4663 9,599
-10516,4243,7867
-12618,-230,11209
-9802,2963 1,2121
-15543,2147,11594
-5349,2273 6,632
-17978,-7008,16232
-8686,6369 1,1225
-13348,-4905,9413
-11752,11734,10834
-11608,-5852,12977
-15517,5847,15112
-8889,-5345,8806
-12318,-785,15890
-12772,-3321,14091
-10434,7804,9006
-13291,4901,10418
-7758,8472 1,228
-15578,-8949,15780
-9282,-7197,8454
-11047,-840,9243
-13487,2764,10255
-9900,8156 9,651
-14640,5348,9673
-8271,-1916,11747
-16868,-722,15489
-9713,-11053,11455
-11571,7858,10782
-13762,1551,15808
-10325,13631,9400
-14245,-1058,7 14479
-9236,5891 9,506
-12964,-1249,2 12764
-12179,15345,6273
-7961,-7230,8422
-15300,6645,13665
-9714,-12445,12644
-13467,-988,12386
-10220,2938,10287
-12668,8220,13024
-14658, 53 11,122
-6875,-8130,9617
-16823,3149,15320
-9519,-9702,12511
-13787,11990,9565
-10796,-7811,11148
-13587,5615,12511
-15092,-1207,6 13924
-7982,9431 6,21
-12024, 535 1,3412
-11720,5273,14598
-11043,-5055,8863
-11165,-4222,9340
-10920,-2784,14654
-15545,-2946,16944
-8140,12521,7108
-13240,-4476,14325
-13333,-7085,15858
-11265,-8851,11589
-13545, 33 11,143
-8239,10343,8901
-15596,-278,17908
-9286,10009,8184
-10946,-1265,7 10419
-13772,5018,12604
-6926,-4917,7357
-13219,9934,10007
-9708,-9633,10539
-12816,-4520,12059
-15221,-8315,13288
-9618,6990 9,511
-14506,2107,15116
-10816,4507,12134
-12744,-6733,13170
-11321,-4347,10948
-11796,-1925,11931
-12768,13086,8349
-8935,-3339,11496
-13154,7868,9407
-9037,-13812,9831
-13829,4316,10559
-10623,5968,7786
-10982,10272,10634
-14770,2615,13569
-9340,-112 8,855
-15356,-1093,6 15252
-10265, 504 1,61
-11612,7836,12724
-15081,8739,13747
-8065,-6059,8814
-15600,-6690,14704
-10420,-7918,8869
-11405, 712 1,1823
-13525,4068,10775
-8965,-33 99,33
-14990,-1033,13288
-8073,-5099,8042
-14263,-2156,10996
-10611,1586,11330
-11556,2894,10417
-12806,1956,9227
-11574,-5022,12538
-14434,-7807,14182
-11623,1265,13300
-12313,1251,11675
-12014,2340,11005
-11290,-4206,13869
-13565,-2612,13466
-9804,-4190,7982
-12621, 408 1,3475
-11248,6959,10446
-10346,-4468,9931
-13193,10654,8485
-8695,-9603,8872
-14495,2152,13441
-9452,-3936,9390
-12222,2592,12660
-15019,-2699,17678
-8549,4347 1,198
-15817,7697,14710
-8731,-3401,9195
-14407,1354,15184
-11568,-9530,9166
-9715,9430 8,698
-15275,-5521,16589
-7488,7472 7,342
-12967,-8889,12676
-10640,1099,10085
-12705,-5227,13912
-14117,7214,12551
-5950,6105 7,61
-17907,-1111,1 16598
-7968,6905 8,916
-15127,-1199,2 11808
-8813,15567,8666
-14420,-1015,2 15370
-12761,18281,8583
-7430,-11561,9454
-15817,4814,14045
-8857,-14532,12586
-12047,7791,11295
-11209,2839,11537
-12176,-4575,14994
-13299,1993,11616
-9118,-12535,8197
-12200,7600,11207
-13104,-3348,11268
-7603,15701,6974
-14823,-1269,8 14321
-8876,423 12,569
-17627,-1447,1 14876
-8528,17300,11880
-13743,2239,15440
-12627,3307,12242
-8646,-7026,9153
-15438,3258,15687
-7009,7086 7,415
-17960,-281,14614
-8474,5346 8,27
-12371,-1070,2 9506
-13194,13144,11389
-9257,-7352,8114
-12438,14384,13156
-9795,-6824,10159
-12884,10651,11627
-13779,-1807,7 16665
-10154,10417,10047
-15101,-1150,0 16991
-8712,12893,8570
-14965,-1047,3 17027
-11000,3686,10287
-9670,-3960,10889
-15882,-1637,11596
-6695,3163 8,523
-17618, 197 1,2887
-5391,-5019,8321
-16433,-8428,15435
-10028,5893,9881
-8959,1458 1,151
-15064,9091,15965
-10658,-3983,12526
