X,y,Z
-2290,-343,1914
-3539,-873,2916
-2275,-963,2923
-3468,2193,2716
-2330,-459,2725
-3057,-782,3862
-4047,-223,1 4377
-2055,493,2068
-3281,1145,3225
-2894,1508,3693
-3560,-385,4 3710
-2940,378,1987
-2000,-146,0 2227
-3920,3687,3549
-1868,627,2353
-2869,-106,1 2560
-2582,-161,3 2285
-3198,-152,0 3500
-3209,3564,2557
-1537,917,1428
-3769,1773,3439
-3090,-506,7 3177
-2518,1075,3158
-3063,1489,3062
-2304,681,2775
-4137,116,3493
-2640,-447,7 2602
-3180,19 2,844
-3341,-108,3095
-2025,4240,2347
-3317,501,2682
-2017,-176,4 1937
-3940,-206,6 3351
-2254,2935,2392
-2867,2996,2854
-3221,-209,3181
-2488,-225,2719
-3960,-383,5 3841
-1829,3313,2168
-3324,-48,3278
-3098,1424,3274
-2722,-312,5 2731
-3776,254,3279
-2259,-104,2539
-3454,1950,3284
-2811,1150,2770
-2590,-265,7 3014
-3676,-896,4048
-2820,-683,3422
-3109,2125,3155
-2628,204,2769
-2489,791,2910
-3642,-344,0 3524
-1628,2993,1403
-3213,-159,3 2839
-2523,1065,2523
-3453,-349,3 3903
-3237,-194,1 3488
-2070,2273,2007
-4179,1930,4095
-2250,-715,3190
-3306,-91,2658
-2611,-337,6 2546
-2905,1638,2886
-3312,-77,2991
-1469,2456,1322
-3736,-143,7 3123
-2348,1606,2684
-3149,-383,6 3142
-2709,5587,2401
-2956,-332,7 3571
-3346,5909,2821
-2535,-603,4 2511
-2647,3929,2285
-3417,-251,3 3439
-2064,3790,2252
-3449,-183,1 2537
-2247,1624,2580
-3459,-185,9 2806
-2519,2510,1570
-2390,39 2,243
-3633,351,3302
-2443,-138,1 2873
-3522,458,3177
-2408,-103,6 3045
-3131,1958,2613
-3145,-653,2668
-2124,1559,2049
-3976,-212,5 3416
-1848,404,1706
-3610,-125,6 3345
-2667,1026,2972
-3003,-116,7 2886
-3735,1263,2441
-2133,-187,8 2547
-3765,2705,2959
-2233,-227,2376
-2751,1439,2673
-2855,-198,6 2994
-3207,-109,1 3266
-3427,1575,2541
-2108,855,2065
-3549,3109,3624
-3308,-331,6 3588
-2474,252,2242
-3245,-748,3309
-2367,1366,2884
-3637,-614,3883
-2777,-889,2641
-2511,-851,2551
-3948,687,3785
-1594,510,2175
-3091,99 2,504
-2702,-222,1 2536
-2902,-140,3 3006
-3263,-508,3226
-2360,1395,2782
-3445,-786,3646
-2624,-478,2932
-3274,-613,2964
-2694,-689,2996
-2661,1779,2564
-3136,356,2748
-2414,-115,4 2288
-3210,-838,2709
-2667,375,2722
-3165,-309,3233
-3231,2115,2780
-2603,-266,6 2908
-3167,4192,2415
-2716,-255,5 2899
-2748,2484,2984
-3087,-634,2874
-2111,-437,2734
-3697,580,3380
-2410,-437,2328
-3119,1176,2395
-2978,1664,2107
-2528,-87,2783
-3330,1076,2354
-1889,-85,2353
-3522,1347,2910
-2761,-167,6 3101
-3230,1509,2127
-3131,-993,2856
-2645,3658,2864
-3559,-202,5 3143
-2303,2031,2323
-3247,-169,9 2369
-2567,2340,3048
-3024,239,2415
-2928,583,2523
-2566,-168,1 2766
-3549,822,3030
-2405,1322,1985
-2511,1077,1941
-3112,119,2955
-2728,-254,8 2545
-3235,1174,2263
-2767,-152,5 3230
-3336,2663,3035
-3101,-377,2659
-1898,540,1689
-4005,-886,3893
-2599,1447,2392
-2389,3547,1463
-2907,-129,0 2843
-3307,-534,3981
-3482,-551,2647
-1722,1934,1515
-3460,1444,3269
-3120,-861,3566
-2512,-120,7 2347
-3286,-155,3 3027
-2899,352,3487
-3892,334,4058
-1753,-640,1667
-3444,-109,9 3572
-3451,-447,3886
-2476,-452,2279
-3047,658,2391
-2433,1342,2838
-3617,-291,9 4390
-3277,-648,2323
-2121,-260,7 2672
-3499,2394,4055
-3088,-553,3298
-3027,1025,2369
-2660,-276,6 2483
-3049,539,3563
-3344,-544,3746
-1929,2824,2032
-3264,-199,6 3231
-2377,-758,2924
-3626,991,2915
-2353,316,2619
-2677,2563,2507
-3407,655,3266
-2466,-301,0 3142
-3645,109,3666
-2416,-168,3 2936
-3161,4846,2532
-3188,1784,3138
-2532,-369,2644
-3205,-146,3 2347
-2460,419,2688
-3191,1521,3101
-2121,1949,2332
-2921,-134,8 2572
-3758,-257,8 3851
-2561,920,2770
-3261,807,2497
-2383,3686,2196
-3070,-901,3038
-2886,-261,7 3163
-2826,607,2226
-2972,897,3483
-2738,2372,2536
-3148,-122,0 3153
-3758,-399,7 3578
-2007,1358,2204
-3759,1510,3217
-1942,3144,2330
-3232,-191,6 3026
-3017,-235,2 2998
-2965,-285,9 2774
-3217,3304,2633
-1947,58 2,5
-3408,918,2868
-2711,-473,0 3074
-2957,222,2661
-2937,678,3738
-2967,2603,2838
-2966,-104,6 3358
-3030,-150,3 2678
-2773,-149,0 2393
-3339,1470,3082
-2559,893,2593
-2791,1427,2038
-2973,-405,9 3089
-3338,1125,3198
-3053,-733,2817
-1910,4888,1877
-3936,-857,4077
-2543,-547,3181
-3494,-321,0 3397
-2572,4008,2304
-2899,444,3191
-3095,4155,2775
-2351,-372,8 2297
-3253,459,3399
-2551,-155,2 2765
-2729,1309,2761
-3358,1674,2761
-2553,-918,2367
-3200,1201,2406
-2682,-103,2 2891
-3226,1935,3098
-2829,-108,1 2719
-2718,1844,2449
-3221,-166,5 2985
-2530,2490,2609
-3398,185,2835
-2322,1657,1835
-3307,-150,2817
-3158,-180,3116
-2670,857,1977
-3327,1509,2866
-2788,-358,3042
-2744,1710,2239
-3093,-289,3 2636
-2648,2603,3027
-3886,-203,4 3485
-1974,3071,1779
-3041,1251,2821
-3385,-137,8 3866
-2936,-587,2257
-3056,-131,1 2635
-2384,1459,2523
-3452,1211,3160
-2506,665,1883
-2732,-223,0 2299
-3066,-394,2564
-2847,-181,9 3045
-2978,4500,2384
-2732,-165,9 2972
-3054,-643,2939
-3564,-294,4 3290
-1560,3301,2333
-3447,1375,3297
-2146,1866,1460
-3024,-419,2 2679
-3352,-284,5 3343
-2901,-14,2634
-3162,2963,2454
-2076,2644,1779
-3733,-204,4 3593
-2742,-122,1 2643
-2873,324,1892
-3084,2511,3129
-2823,2215,2592
-3174,-163,6 2586
-2530,-184,4 2208
-3044,1544,2423
-2941,1457,2985
-2360,3398,1833
-3351,-420,3 3388
-2980,-122,8 2941
-3654,-154,3 3458
-2137,3794,2245
-3247,-305,3066
-2978,1205,2817
-3139,-494,7 2487
-2665,3252,2233
-3105,-684,2786
-2991,3624,2947
-2700,-244,4 2436
-2809,-146,4 2568
-3356,864,2978
-2378,2097,1852
-2553,3262,1722
-3379,-262,5 3480
-2353,-208,4 2625
-3468,-322,3 3066
-2005,4898,2007
-3296,-437,3448
-3106,3497,2418
-3089,-436,3 2786
-3346,1831,2921
-2665,313,2715
-3424,3527,3085
-2917,-259,8 2865
-2485,473,2626
-3914,-229,4 3798
-2166,5500,2114
-3305,-109,6 2833
-2266,3143,2332
-3575,-513,5 3601
-3072,969,2625
-2075,-241,8 2656
-3283,6286,3422
-3438,-327,2 3811
-3190,1751,2601
-2690,-441,3 2804
-2610,4729,2432
-3297,1075,3355
-2017,1050,2241
-3100,-425,7 3269
-3041,671,3445
-3137,-144,0 3279
-2917,3852,2210
-2142,-130,1928
-3863,-850,3449
-2444,-190,3 2947
-3031,78 2,773
-2746,139,3515
-3032,1618,3191
-3331,-112,0 3591
-2469,1133,2024
-3189,-437,2834
-2489,657,2108
-3153,1601,2627
-2911,-248,1 3287
-2520,-119,0 2453
-3271,-742,3708
-3113,2692,3043
-3063,-467,3064
-2856,-306,1982
-3171,-354,2 3514
-3687,378,4148
-2639,419,3253
-2786,3003,2689
-3048,-131,6 2908
-3311,-107,5 3831
-3233,-571,2308
-1879,2121,1622
-3802,2746,4348
-2681,-935,3268
-2713,-241,4 2591
-3722,-251,3 3326
-2097,2242,2062
-3454,2050,3143
-2338,1177,1925
-3028,-491,3 3888
-3435,1229,3267
-2322,-258,2 2977
-3217,4601,2913
-2462,-988,2676
-3250,877,2238
-2949,-148,3 2574
-2447,1435,3103
-3269,-115,8 3530
-2534,2578,2112
-3507,-323,2 3516
-2458,1311,2205
-3148,-273,2394
-2654,2961,1589
-2661,-158,0 3078
-3551,-440,3836
-2333,-131,8 2394
-2894,1808,2892
-3550,343,3523
-2435,1234,1632
-3076,-310,2041
-2243,1376,2218
-3980,225,3277
-2111,-128,7 2467
-2559,-564,2289
-3392,-602,3808
-2935,2460,2635
-2797,692,1854
-2382,703,2592
-3604,-128,1 3725
-2682,-614,2305
-2338,1221,849
-2539,1823,2676
-3458,-222,7 3348
-2952,-436,2482
-2510,-116,4 2086
-3083,962,3602
-3451,3244,3029
-2433,-860,1606
-2530,1341,2174
-3636,-381,8 3136
-2689,1000,2652
-2835,674,1865
-2249,1132,2274
-4116,-159,5 3716
-1933,455,1581
-2829,-453,2231
-3070,4012,2653
-2413,-123,7 2128
-3622,-70,3759
-2674,-233,6 2866
-3362,-189,3872
-3028,2287,2353
-2612,794,3174
-3437,-422,2789
-2377,-980,2633
-3607,152,2854
-2426,135,2780
-2826,1345,3171
-3233,-212,2 3782
-2099,1696,1929
-3707,-207,3 3467
-1957,3758,1461
-2986,-761,2443
-3393,-50,3091
-2476,-965,2975
-3618,-150,0 3807
-2600,1217,3135
-3097,1512,3255
-2979,213,3329
-2773,661,2070
-3676,-212,4 3457
-1942,1376,1647
-3243,-175,2910
-2383,2074,2318
-2838,-306,7 3155
-2832,646,2593
-2437,-220,4 2433
-3937,3169,3501
-2233,-242,2075
-3340,1671,2961
-2967,-141,8 2761
-2623,-816,2685
-3038,1915,2962
-2077,34 1,738
-3581,1726,3168
-2863,-979,3047
-2923,643,2266
-2968,3065,2677
-3596,-164,7 3505
-2416,2957,1966
-2990,-154,3 2553
-2753,3021,2483
-3261,-160,6 3588
-2480,1683,2481
-3096,-226,8 2690
-3131,-68,3118
-2897,-634,2716
-3143,1967,2410
-2064,3331,2585
-3993,-659,4170
-2189,1114,1586
-3308,-660,2748
-2430,-187,3 1959
-2890,1492,2447
-3486,552,2676
-2457,262,2393
-3408,-471,4076
-3511,-154,7 3932
-2131,911,2935
-3362,-268,3065
-2434,1690,2510
-3809,-143,4 3271
-2139,1149,1910
-2635,-562,2030
-3215,839,2536
-2622,-125,4 3101
-2984,-424,2084
-2206,1798,2054
-3560,-302,3609
-3407,98 4,418
-2719,-857,2338
-3319,-364,3560
-3111,2063,3209
-3486,-953,3600
-1934,2126,930
-2911,-164,7 2954
-3698,3373,3678
-2719,-218,3 2175
-2587,3017,1899
-3156,-204,4 3234
-3802,2127,3958
-3061,-189,6 2079
-1813,2495,1989
-4383,-100,3 5070
-2635,831,3036
-2792,-108,6 2361
-2438,1132,2583
-3699,-131,3 3914
-2968,1565,2309
-1958,-365,1272
-2929,1935,2544
-3470,-181,9 3324
-2627,3992,1399
-2359,-125,1 1947
-3074,2378,2236
-3704,-276,8 3089
-2277,2332,1635
-3268,-165,2 3079
-3239,2273,3023
-2763,-121,4 2363
-3064,1321,3040
-3215,-277,3 3065
-2982,3262,1889
-2392,-307,988
-2719,1485,2960
-3714,-173,4 3055
-1945,-428,1364
-3125,609,2504
-3362,1100,3917
-2951,1131,3246
-3180,-364,2178
-2724,-228,5 3316
-4062,-84,3855
-2278,-101,9 2681
-2511,2844,2806
-2970,-140,4 3330
-2889,-120,9 3628
-3584,-207,5 2458
-1495,1366,1197
-3494,1931,3253
-1652,3469,2074
-3436,-390,9 3247
-3025,121,3190
-2331,-212,7 2474
-3932,2524,3630
-2447,3264,2389
-2611,-280,9 3010
-3597,-779,3190
-2945,-304,6 3605
-3624,1309,3595
-2002,1339,2148
-3072,1496,2728
-3414,-191,4 3036
-2412,1264,2374
-2755,640,1855
-2062,3944,2549
-4136,-307,6 4447
-2252,-916,2198
-2837,255,2291
-3134,1689,3450
-3081,1696,3493
-3161,865,3123
-2072,-394,5 2574
-3713,-55,4353
-3592,-853,4002
-1913,3434,1998
-3160,410,2399
-2988,-572,3389
-3274,-107,4 3068
-2439,-266,2818
-2559,3581,2633
-3046,-276,3768
-3128,-103,2611
-2944,-337,3 2799
-2596,1106,2730
-3385,562,3656
-2668,2092,2582
-2578,-296,6 2200
-2649,-843,3023
-3452,-164,4 3278
-2630,3592,2477
-2721,-239,8 2117
-2712,822,2662
-4232,-280,4 3648
-1520,2364,1768
-3066,-730,3179
-2945,3105,2970
-3231,-411,3 3384
-3208,1452,2239
-2138,-192,2 2554
-3924,3414,3278
-2079,-91,2572
-2931,-406,2297
-3145,-361,9 2892
-2807,-140,4 3084
-3208,1851,2682
-2082,3187,1801
-3308,-290,4 3518
-3040,-240,9 2996
-2580,-261,8 2332
-3001,1765,3161
-2663,773,3208
-3387,1714,2949
-2479,-227,1 2602
-2937,-863,3164
-3761,-103,0 3383
-1819,2248,1467
-3309,828,2672
-2578,-215,2455
-3255,-156,1 2932
-2451,1329,2202
-2768,-389,3450
-3914,1289,3842
-2023,-270,2 2172
-3722,2067,3077
-2759,-826,3672
-2789,2953,2461
-2825,-407,2237
-2685,-364,3461
-3560,-126,9 3334
-2210,2454,1656
-2526,2889,1453
-2810,230,2597
-3418,-145,3 2799
-3243,-572,1810
-2667,-87,3165
-3737,2874,3768
-3027,-520,3078
-2548,127,2072
-3572,-225,5 3702
-2555,1911,2095
-3147,275,2428
-2139,2141,1416
-3066,-181,4 2581
-3436,13 2,728
-1799,-134,3 1992
-3086,3199,3095
-2795,2947,2370
-3084,-942,2500
-3418,-268,3175
-2535,85 2,875
-3573,799,3424
-2257,775,2188
-3537,-216,2 4267
-3084,1149,2584
-2430,-575,2283
-3308,3113,2500
-2315,-544,2673
-3612,982,2970
-2048,-332,0 2655
-2982,1655,3306
-3519,-100,5 3254
-1845,3319,1553
-3455,-856,3042
-2648,1300,2323
-3076,-322,2 2968
-2734,1833,2593
-3194,-270,8 4096
-2965,3287,2979
-2817,-312,6 2798
-2753,5356,2274
-3105,-276,6 2729
-2541,3766,2654
-3294,-322,5 2607
-2246,1534,2662
-4086,-273,1 3709
-2174,3004,2056
-3000,-239,3 3554
-3263,4787,2594
-2849,-476,8 3144
-3058,3553,2359
-2606,-430,1 3407
-3467,3294,3496
-2821,-309,0 2772
-2419,1622,2227
-3544,-330,5 3519
-2563,4993,2694
-2871,-278,2 2676
-2734,2949,1770
-3292,-460,7 3103
-2888,2012,2269
-2343,-639,2030
-3030,3277,3484
-3225,-118,3229
-2961,-119,1 3029
-2724,-934,2006
-2789,592,2786
-3195,1426,3027
-2418,1302,2040
-2819,-580,2635
-3535,-227,2 3828
-2901,227,2830
-3189,1341,2253
-1905,3910,1951
-4454,-230,5 3877
-2088,1654,1313
-3086,-357,5 3674
-3349,3794,3228
-2658,-971,2340
-3233,3065,1808
-2351,-322,8 2343
-3434,3626,3194
-2658,-404,2444
-1862,2892,2158
-4078,-414,6 4393
-3041,2030,3464
-3205,-126,6 2523
-2218,2714,1965
-3524,-254,4130
-3675,476,3551
-1607,-144,0 1660
-3552,-128,4 3526
-2717,956,2843
-2847,1089,3049
-2321,148,1664
-2186,-216,1 2418
-4404,-715,3855
-1413,804,1689
-3027,2459,2485
-3065,-221,7 3227
-2503,500,2484
-4078,-191,2 3972
-1544,2141,1972
-4249,-781,4679
-2451,676,2820
-3450,-208,7 3458
-3003,907,2519
-2487,-807,2165
-3222,4580,2349
-2645,-402,2092
-2999,748,2571
-2600,-273,3 2261
-2769,2479,2506
-3456,106,3389
-2688,1258,2671
-3194,-172,8 3218
-3172,921,3680
-3355,775,4130
-3017,946,3033
-2452,644,2216
-3449,-988,4014
-3057,54 2,447
-1838,-319,1672
-3583,2009,2540
-2451,-903,3464
-3715,312,3207
-1767,-501,1870
-3162,907,4061
-3677,566,3432
-2144,-148,6 3024
-3603,338,2938
-2225,-482,2839
-3746,1093,3509
-1530,1042,967
-2905,7 33,82
-3822,-943,4141
-2484,-123,6 2292
-3282,18 2,523
-2647,2171,3007
-3976,790,3783
-2955,-532,1789
-2456,107,2468
-3685,-510,4149
-2517,1758,2671
-2410,-379,2053
-3168,-529,2833
-3188,-119,3 3343
-3370,1405,2177
-1598,1278,1482
-4098,794,4083
-3118,-136,0 3090
-2638,-16,2225
-2861,309,2911
-2824,1252,2650
-3977,7 38,69
-1740,-101,0 1412
-3407,-308,6 3415
-3367,-188,3258
-2681,63 3,296
-3034,3196,2637
-2185,1384,2272
-3741,-131,8 3208
-2427,-207,6 2703
-2718,696,2382
-2887,-156,1 3185
-2341,1981,2583
-3974,-258,3 4115
-2834,458,2902
-2889,-948,2500
-2472,2044,2443
-3269,-306,3561
-3264,-141,8 3329
-2220,-149,3 1684
-2927,394,3063
-3405,239,3248
-2639,1094,2202
-2912,517,2263
-2385,-891,2119
-3938,279,3669
-2313,1375,2095
-2631,2115,2753
-3753,-128,7 3746
-2331,152,2921
-3977,-919,3093
-1587,1979,1672
-4089,543,4529
-2962,-989,2780
-2787,-117,5 2926
-4047,-219,3300
-1852,1951,1981
-3176,3028,2026
-2559,-897,2589
-2626,-634,2471
-3023,-122,8 2487
-2152,2100,2458
-3479,1594,3470
-3009,-294,3219
-2952,-127,5 2856
-3303,836,3302
-2701,-479,3602
-3310,2726,2967
-2671,-177,2 2654
-2898,-372,2624
-3189,-128,5 2031
-1998,1171,1390
-3394,887,2480
-2216,955,2278
-3567,-275,2 3510
-2618,369,2444
-2532,635,2539
-3733,2718,2990
-2154,303,1796
-3447,-702,2826
-2660,-990,2937
-3104,-621,2949
-2775,761,2415
-2980,-548,3032
-3405,553,3127
-2813,598,2373
-2922,1888,2156
-2772,1047,2621
-3137,-7 2,558
-2827,-100,6 2337
-2420,-440,2235
-3026,291,2703
-3106,1438,2823
-2803,678,2741
-3019,-134,2 2844
-2764,244,3025
-3612,326,4301
-2206,1081,2620
-2792,-176,2940
-3251,-128,6 2923
-2301,-653,3009
-3914,-315,3654
-1879,1846,1736
-3604,-75,3858
-3241,-57,2586
-2467,-192,1 3160
-3548,961,2930
-2031,1285,2436
-3716,1192,3990
-2339,-103,4 2432
-3132,-140,2 3619
-3396,-637,3176
-2219,601,3241
-3398,1394,2907
-1949,-138,2601
-3841,-237,8 3906
-2851,-970,2161
-3001,1081,3529
-3194,1792,2779
-2156,-56,2478
-3644,18 3,483
-2763,-112,0 2919
-2797,2 27,11
-3180,836,2556
-2583,346,3729
-4242,-623,4525
-2186,241,2295
-2470,-471,2298
-3470,2025,3695
-3096,-124,6 3342
-3067,2 25,38
-2157,-729,2216
-3668,783,3709
-2744,1000,2541
-1947,-36,1679
-2971,-867,2462
-2922,308,2859
-3281,-697,3069
-1863,510,1467
-3484,-144,6 3986
-3494,-155,6 3842
-2094,795,1905
-3096,1360,3228
-2759,313,3156
-3477,-774,3437
-2823,-110,9 2263
-2213,230,2223
-3593,438,3036
-2737,1566,2552
-2514,-643,2681
-3113,-744,2458
-2986,-481,3810
-3326,1072,2790
-2089,-693,2213
-3413,304,3083
-2575,-124,6 2477
-2647,1795,2720
-3249,-420,2966
-2024,811,3009
-3696,-766,2815
-2333,-904,2908
-3769,1357,3469
-2499,1799,2056
-2809,936,3025
-3638,-360,3313
-2086,-132,4 2339
-3507,-290,3382
-2378,2208,2318
-3110,-622,2950
-3151,-334,3087
-2586,-150,0 2454
-3326,1171,2948
-2521,2358,2548
-2652,1031,1956
-3178,-32,2764
-2856,-243,6 3061
-3421,-741,3657
-2345,2525,2412
-3378,1144,3841
-3069,-46,3068
-2821,-766,2326
-3171,1817,2582
-2181,2310,2085
-3163,-304,2927
-2630,-210,0 2848
-3028,-115,9 3179
-3038,-86,2673
-2049,3057,1872
-3695,-202,3666
-2777,-648,3518
-3247,-124,2 2810
-2496,282,2709
-2666,1422,3396
-3932,-796,3665
-1813,-541,1137
-3486,-234,9 3580
-3183,1807,3521
-2702,880,2910
-2852,124,2355
-2640,-169,4 3002
-3709,-764,3641
-2340,-320,2605
-2621,2681,2626
-3282,-176,6 3607
-2485,-504,2602
-3180,-313,0 2436
-1961,1111,2306
-3888,721,3956
-2287,274,2052
-2975,-821,3273
-3660,-112,6 4072
-2612,-51,2906
-3393,2679,2508
-1444,992,1406
-4002,-493,3851
-2849,-101,7 2509
-2271,-206,5 2619
-3366,3857,2841
-2858,-103,8 3282
-3426,2321,2374
-2254,-147,4 1916
-3261,947,2744
-3310,0 31,13
-2280,1067,2801
-3281,-203,1 3632
-2793,1128,2921
-3362,-322,7 4359
-3053,2316,2050
-2471,-129,0 2842
-3785,1972,3096
-2064,-923,2740
-2780,1489,2728
-3062,-256,8 2992
-2199,1511,2545
-4020,-264,3 3996
-1917,2152,2468
-3950,-195,4 3766
-2857,1260,3299
-2937,773,2917
-2821,2088,2381
-2279,-646,2538
-4152,174,3550
-1952,-252,2 2370
-3028,767,2932
-2855,106,3648
-2978,198,2940
-3559,1652,2547
-1729,742,2123
-4184,1441,3871
-2570,762,2161
-2957,-178,3 3254
-3243,-543,2909
-2715,646,3023
-3645,1550,2774
-2658,-280,2261
-2757,-158,4 2580
-3398,-639,3134
-2635,-235,3662
-2886,-112,3081
-2134,1364,2330
-3347,-153,9 3276
-2737,379,2462
-2625,-119,2 2639
-3167,2398,2737
-2686,-168,1 2959
-3065,-369,3394
-2836,-218,0 2334
-2685,1309,2958
-3684,9 33,26
-1885,608,1867
-3573,-221,4 2799
-2586,-320,3063
-3340,-518,3502
-2396,1674,2130
-2302,-262,3104
-4274,-678,3901
-1811,-202,8 1307
-2842,1364,2176
-2617,1057,2488
-3421,2069,3495
-3140,-132,4 2349
-1932,-182,0 1646
-3893,-131,3660
-3278,907,3640
-2263,2168,1539
-3228,-170,6 3031
-3278,-808,4108
-3822,-630,3512
-1621,1775,2042
-3134,892,3191
-3029,1183,3169
-2548,-185,4 2495
-3439,400,3080
-2332,295,3371
-4364,2691,3907
-1892,-617,1637
-3058,-300,3462
-4017,167,3614
-1806,1396,1552
-3427,-519,3692
-2467,-671,3434
-3867,-373,8 4262
-2614,366,2721
-2265,109,2389
-3654,1938,4340
-2616,1473,2011
-2738,-308,9 2849
-3076,-89,2935
-3217,-249,7 4246
-2907,-255,3132
-2388,-726,3101
-3112,1073,3353
-3174,324,2757
-2039,1514,2342
-3226,-199,9 2660
-2336,2645,2608
-3877,-150,2 3644
-1380,1093,1287
-3548,-181,3 3575
-3598,3253,3429
-2256,-445,2341
-3515,3845,2498
-2005,-318,3 3144
-3875,2052,3954
-2721,-244,4 2748
-1735,2040,1337
-3815,-153,2 3527
-2541,1823,2813
-3727,-116,6 2503
-1326,1409,1192
-3487,-238,3 2588
-3384,130,3343
-2413,-107,3 1846
-2172,2249,1639
-3296,-887,3810
-3618,587,3740
-2558,-315,4 2147
-2488,2022,1664
-3725,299,3820
-2610,2525,2782
-2472,-743,2356
-2805,-130,5 2693
-2774,35 2,839
-3877,608,3507
-1946,1825,1560
-3507,-126,3238
-3217,440,2688
-3158,-104,8 3519
-2834,819,3124
-2296,-208,3082
-3848,1646,3999
-2357,-785,2064
-2772,-410,2780
-3110,274,2348
-2997,1342,3554
-3032,-102,0 2937
-2001,694,2472
-3685,-106,3 3793
-2876,2206,2407
-3274,708,2917
-2299,1499,1902
-3343,-156,9 3193
-3693,-175,1 3767
-2281,-130,2264
-2901,2371,3100
-3373,424,3084
-2499,-376,2577
-3104,-170,8 2117
-2189,-558,2561
-3699,750,3363
-2515,-244,2957
-2111,603,1666
-3904,-279,9 3252
-1897,2291,2015
-3238,-268,2265
-2084,3610,1829
-3703,-333,4 3947
-3011,-105,4 2771
-2835,-476,3 3011
-3770,3387,3319
-2296,1404,2580
-3106,2470,2668
-2617,-418,8 2992
-2774,-140,0 3375
-3894,-227,2 3940
-1226,3869,1236
-3882,446,3838
-2470,1450,2099
-2718,-370,4 2177
-3201,2441,2228
-1924,1045,2366
-3843,1740,3519
-2383,-321,5 2561
-2566,-727,2358
-3701,-155,1 4683
-2790,5177,2591
-3298,-100,4 3844
-2552,-224,2564
-3563,-304,6 3735
-3269,732,2615
-2044,3954,1572
-3052,2618,2531
-2385,481,2272
-3858,-243,2 3593
-2953,-418,8 2569
-3099,1322,3333
-3433,1599,3674
-1734,3353,2405
-3535,-227,1 3860
-2444,-234,8 2431
-3091,-160,6 3182
-2791,1396,2407
-2386,-335,2814
-3544,-26,3516
-2804,-220,2 2728
-2591,1387,2692
-2670,2213,2574
-3034,1505,3468
-3787,-173,5 3468
-2560,-193,4 3034
-3172,-215,6 3770
-3009,3444,3066
-2723,449,3402
-2843,-223,2411
-2113,-243,9 2494
-4026,66 3,467
-2209,277,2495
-3281,1981,2867
-3042,-113,3 2964
-2894,164,2843
-3922,-157,3 3348
-1712,3265,1522
-3833,1252,3766
-2811,474,3200
-2937,-264,0 2979
-3447,-136,6 3506
-2552,-564,2988
-3291,4007,2840
-2405,-565,2646
-2787,-128,9 2523
-3727,-345,1 3188
-2229,2424,2276
-2935,554,2287
-2409,797,2947
-3601,-100,7 3399
-2559,-852,2611
-2673,506,2451
-3419,1666,3216
-2607,-206,2635
-3215,198,3006
-2487,-102,7 1929
-2778,440,3276
-3455,1279,3267
-1733,-114,9 2380
-3758,1639,2983
-3026,-144,5 3012
-2976,686,2325
-2738,1345,2077
-2011,1761,2107
-4371,-380,3946
-1988,-180,3 2326
-3218,-551,2622
-3189,1644,3583
-3270,544,3250
-2968,541,2158
-2188,-132,2 1989
-3483,1044,3428
-2425,-389,2604
-2397,1067,2725
-3356,-148,0 2940
-2478,684,2650
-3490,-648,2225
-1467,1520,1437
-3763,-872,3766
-3171,177,2694
-2209,-166,9 2161
-3323,1572,3128
-2853,649,3070
-3511,200,2322
-2340,-972,1560
-2524,737,2466
-3939,-380,3000
-2071,1496,2038
-3319,-112,4 3135
-2707,-147,2876
-3413,-395,4016
-3105,916,2221
-2166,-517,2449
-3881,217,3892
-2597,-111,9 3016
-3099,-534,2921
-2876,-867,2691
-2610,-382,3456
-3731,658,3467
-1586,-114,1931
-4087,-439,3832
-2342,-464,2597
-3053,0 29,26
-3144,1673,2481
-2366,950,2972
-3928,73 3,899
-2645,619,2695
-2965,-157,7 3279
-3128,1381,3318
-2813,-561,3164
-3310,644,2791
-2487,-934,3273
-3313,680,3423
-2975,774,2888
-2524,1259,2934
-3312,-33,2983
-2689,965,2956
-3727,-54,3491
-2427,730,2214
-3261,416,3438
-3348,1020,2782
-2641,-117,0 2991
-3361,1322,3331
-2271,-495,2468
-3505,845,3914
-3301,-204,6 3759
-2324,-131,2 2433
-3302,142,2680
-2329,2374,2384
-3081,-125,3016
-2283,-32,2000
-2736,-225,3 2892
-3688,-609,4161
-2655,866,2371
-3002,-265,2554
-2957,1130,2795
-3227,-804,3667
-3131,24 2,644
-1906,-296,2128
-3951,-123,2 4383
-2697,-414,2937
-3208,-458,2641
-2527,-121,9 2172
-2880,2154,2382
-4020,-267,3396
-702 1,54,1048
-3979,-203,4 3811
-2945,556,2760
-2702,933,2658
-2597,1098,2017
-2613,616,2823
-4195,-168,0 3453
-2259,-177,4 2154
-2660,1440,2492
-3573,1235,3695
-2854,969,3005
-2974,-208,1 2085
-2592,-841,1894
-3641,2299,3136
-2782,716,2673
-2352,1456,1931
-3389,-124,2981
-2960,-241,7 3691
-3315,2330,2769
-2529,671,2592
-3407,2970,3518
-3398,-129,5 3195
-1586,-548,1571
-4157,-142,6 3976
-2266,1639,2702
-3131,-67,3172
-2723,-296,2379
-3124,-441,3 4178
-4112,1139,3171
-1672,528,2566
-3342,3423,3384
-2603,-194,9 3195
-3179,-896,3260
-2892,-193,0 2572
-2457,-561,3331
-3402,876,3314
-2444,778,2418
-3097,-256,2 3195
-2871,2029,2642
-2855,-177,5 2515
-3202,4736,2007
