X,y,Z
-2643,1650,1501
-3377,2356,3138
-3631,-121,3296
-3429,-2689,3169
-2371,1371,1776
-3191,300 3,503
-3841,2110,4035
-2542,1305,1693
-3179,-2770,2717
-3579,2071,2813
-3412,-149,2392
-2948,2001,2375
-2794,143 3,64
-4520,-481,4202
-2913,-469,2262
-2804,1619,2755
-3725,734 3,789
-3777,2544,3162
-3597,-978,2522
-1470,711 1,110
-4099,656 3,904
-3546,323 2,841
-2467,-516,2145
-3637,-173,2793
-3415,1064,3561
-4311,1696,3160
-1735,1336,1405
-3735,570 2,308
-3619,808 2,898
-2688,337 2,77
-2876,985 2,3
-3252,363 2,877
-4233,179 3,804
-3198,-1487,2909
-3094,1037,2090
-3881,1486,3308
-3391,2498,2962
-3095,-1281,2642
-3063,-1734,2804
-3526,-326,2972
-3722,398 3,369
-2328,886 2,49
-3663,-556,3300
-3342,-936,3498
-3621,703 3,86
-2988,-1518,2788
-2687,2387,2279
-4425,-2290,3931
-2739,561 3,3
-3187,-320,2764
-2555,-462,2331
-3612,1739,2687
-3112,-1100,2618
-3011,75 22,64
-3567,412 3,107
-3386,1934,3188
-3267,1275,3245
-2879,-866,2739
-3261,-2089,2688
-3989,1143,2999
-2524,1392,2175
-3606,954 3,280
-3189,1200,2428
-3524,-2588,3830
-3411,-284,2842
-2147,2026,1716
-3886,1914,3674
-3068,1786,2582
-2625,-1204,1873
-3742,-1193,2897
-2463,1252,2740
-4878,638 4,142
-1769,2023,1648
-4183,-1938,4392
-3688,-1367,3426
-2972,1541,2614
-3799,-1439,3572
-2411,582 2,877
-4414,-205,3179
-1865,-179,1881
-3042,791 2,567
-3446,-365,3372
-3129,-357,2886
-3320,-459,2521
-2804,-391,2886
-4234,2312,3561
-3069,699 2,653
-2529,-855,2044
-3484,-515,4322
-3530,49 27,3
-2661,1609,2123
-2839,2439,1761
-3252,-1046,3215
-4115,-77 3,104
-2325,-1883,2293
-4149,1653,3719
-3467,1369,3620
-3467,854 3,19
-3266,-493,2660
-2941,-389,3130
-4318,319 3,882
-1920,1674,1571
-3592,-1085,3254
-3806,26 28,92
-2910,-68 2,890
-3663,452 2,407
-2621,1677,2817
-4490,-1057,4064
-2803,-1930,2965
-3176,223 2,562
-3769,840 3,750
-2715,2534,2536
-3079,-313,2679
-2944,-2006,2648
-3887,-700,3718
-2834,470 2,174
-2555,1786,2384
-3844,-70 4,3
-3683,-1244,3371
-2853,-1560,2496
-3379,2544,2630
-2947,610 3,449
-3912,2813,2514
-1937,-2854,1937
-4129,688 3,189
-2855,-45 2,993
-3036,2624,2808
-3265,-1157,1842
-3169,-437,3813
-4543,-973,3528
-1500,2311,1410
-3896,893 3,213
-3525,530 3,782
-3053,-1853,2573
-3729,-1252,2828
-2593,850 2,881
-4356,1351,4113
-2363,949 1,853
-3290,-1753,3281
-3607,567 3,7
-3418,-391,3266
-3238,1994,2749
-2713,705 2,507
-4118,-3081,3924
-3474,1765,2661
-2691,-1054,2780
-3655,1358,3498
-3339,1711,3160
-3428,-2086,3764
-3161,212 2,446
-2803,-1648,2983
-4027,2532,2725
-2026,1029,2140
-3475,751 3,188
-3519,-3218,3425
-2901,1457,2807
-4254,-1400,4101
-2288,3228,2355
-4154,164 3,592
-3055,-270,3177
-3386,-456,2893
-3115,-322,2847
-2834,992 2,838
-3896,1010,3580
-2886,-1139,2773
-3292,1893,1909
-2895,327 2,631
-3577,144 3,434
-3479,1322,3404
-3466,-2980,3624
-3314,2520,2893
-3617,-89 3,141
-2762,1993,2862
-3500,-359,2504
-2706,-589,2643
-4042,-1611,4175
-2849,1576,2769
-3170,-2062,3306
-3786,1903,2544
-2629,-2450,2753
-4092,1645,3337
-1766,-289,2005
-3954,-413,3737
-2842,-455,2838
-2949,-2922,3033
-3322,-349,2525
-2845,2055,1840
-3468,851 2,931
-2452,779 1,625
-3370,-3030,3248
-3892,279 3,55
-2686,216 2,970
-3458,1441,2830
-2747,275 2,552
-4271,-1298,3447
-3287,-465,2218
-2658,1536,2251
-3898,2299,3856
-3103,236 3,0
-2948,-562,2592
-3287,-588,3050
-3367,1492,3097
-3762,360 3,64
-2094,2619,1359
-4009,-2403,3964
-3650,2773,2679
-2510,-953,2854
-3539,4250,2601
-2724,-875,3211
-4640,-466,3566
-2200,-1749,1953
-4120,432 3,548
-3507,3513,3007
-3051,1243,2804
-3487,604 3,125
-2908,-2020,3338
-3894,1151,3421
-3092,-3 26,99
-2769,1925,2790
-3948,-1122,3869
-2683,814 2,555
-3360,-1267,3029
-3103,652 2,959
-3275,1554,2972
-3561,451 3,233
-2789,-408,2360
-3630,-842,3938
-3046,935 2,578
-3218,908 2,758
-2675,583 1,377
-3405,-254,2742
-3712,-542,3475
-2713,2235,1668
-3445,-1352,3607
-3412,1711,2952
-3079,-3230,3337
-3807,1837,2240
-2007,329 1,776
-4485,1821,3476
-2413,380 1,912
-3230,-2218,4126
-3480,-3814,3287
-2564,1723,2315
-4125,427 3,3
-2208,2726,1759
-3674,-2164,2548
-3467,-407,2741
-3053,-1336,2855
-3333,455 3,354
-2982,729 2,777
-3869,-134,3702
-3200,-1950,3119
-2814,-459,2586
-3846,307 3,508
-2818,1810,2694
-3484,120 3,197
-2723,-731,2259
-2757,-19 2,864
-3539,2082,2951
-2747,624 2,259
-3668,553 2,832
-3043,-925,2616
-3930,144 3,899
-3822,2182,3075
-2082,596 2,335
-4220,1631,3464
-3235,-1848,3446
-3300,-484,2592
-3032,910 3,366
-3376,3030,2645
-3566,908 3,70
-2178,826 1,348
-3790,-2042,3214
-3376,2188,2826
-3664,468 2,902
-2583,1346,2602
-4197,-408,3683
-3835,-544,3620
-2640,1750,1823
-2732,-116,2158
-3434,1852,3497
-3377,-630,2550
-2788,-917,2849
-3168,-1245,2496
-3731,933 4,174
-3971,657 2,799
-1979,-227,2124
-4290,847 3,340
-3040,447 2,987
-3462,-1818,3584
-2745,573 1,941
-2826,-177,3551
-4219,1550,3617
-1774,-774,1396
-3872,-30 2,947
-2814,106 2,729
-3710,387 3,444
-3342,-190,2431
-2493,2006,2495
-4351,-1777,3719
-2312,3979,1764
-3842,-2731,3009
-2655,1472,2445
-4017,-1171,3686
-3650,1349,3337
-2253,3 268,7
-3761,443 3,447
-3232,1319,2653
-2819,355 2,566
-2958,537 2,825
-3224,293 2,491
-3810,-96 3,498
-2649,-87 2,342
-3436,210 2,938
-3790,1214,2651
-2875,778 2,656
-3489,1453,2794
-3140,67 27,80
-3650,146 2,937
-3120,-192,2581
-3155,-249,2729
-3521,107 2,937
-3040,-524,2935
-3647,1995,2897
-2786,-41 3,130
-3437,226 3,162
-3560,-1157,3185
-2722,832 2,210
-3408,773 2,713
-2853,1423,2420
-3634,-781,3046
-3322,-1208,3148
-2708,411 2,540
-4056,1005,3859
-3258,1317,2780
-3130,88 24,83
-2977,24 27,17
-3226,970 2,832
-3882,-1022,3375
-2458,1103,2009
-3343,867 2,454
-3385,-376,3269
-3147,1213,2713
-3285,-867,2350
-2752,1064,2389
-4396,1499,3364
-2559,-1242,2016
-3098,169 2,652
-3922,369 2,874
-2932,315 3,298
-3683,2338,2188
-1699,-2229,1656
-4706,-645,4138
-3456,-983,3564
-3034,-822,2424
-3711,1970,3218
-3214,1314,2850
-3603,-956,2871
-2179,980 1,437
-3287,-541,1985
-3261,1115,3438
-2884,1119,2317
-3042,-1859,3110
-3662,-471,3695
-3470,1305,2733
-3477,1369,2881
-2231,2189,1540
-4245,-8 37,40
-3236,-1013,2412
-2705,-360,2802
-3457,-554,2944
-3457,1947,3014
-4148,1100,3170
-1785,1047,1687
-3830,-1019,3259
-3766,1680,3097
-2801,-635,1992
-3012,1401,2881
-3133,-684,2939
-4210,275 3,570
-2232,884 1,447
-2985,-16 2,823
-3500,442 3,457
-3700,-221,2994
-3504,-2348,3186
-2974,1519,2962
-3855,-1049,3956
-3687,1823,3637
-2947,-8 27,95
-2915,366 2,677
-3158,569 2,736
-3213,-685,3247
-2914,797 2,245
-3056,165 3,43
-3497,1205,3322
-2866,-901,2646
-3036,1702,2403
-3730,-981,3982
-3165,1687,3096
-3594,-149,3197
-2589,99 28,27
-3888,746 2,939
-2836,383 2,497
-3248,352 3,88
-3014,545 2,410
-3330,-1193,3205
-3935,3077,3113
-2859,-2165,2989
-3396,1883,2329
-3773,-680,2879
-3260,715 2,681
-3245,1248,2881
-2695,818 2,553
-3948,-861,3732
-3139,-947,2562
-2746,-670,2090
-3499,1213,2793
-2729,2578,2371
-3185,-615,2900
-2752,-1231,2163
-3214,-1869,3218
-3945,2345,3201
-2324,1579,1571
-3823,340 3,213
-2736,311 2,196
-4101,-727,3434
-2801,1033,2103
-2565,741 2,272
-3885,413 3,176
-3188,359 2,497
-3334,-394,2521
-2690,1821,2251
-3353,557 3,82
-3656,170 2,525
-2275,-297,1633
-3795,1264,2671
-3350,734 2,660
-3152,1841,2421
-3526,-2343,3162
-3663,-1450,3805
-3982,601 3,275
-2774,1572,2345
-3173,944 2,737
-4077,-1003,3160
-2828,-662,2747
-3822,3 342,6
-2654,525 2,826
-3941,1294,3556
-2880,35 27,72
-3002,-1195,2575
-3592,-81 3,16
-2878,1614,2591
-3693,227 3,614
-2844,-1587,3282
-3297,-917,3474
-3390,-219,3362
-2263,604 2,569
-3710,1653,2934
-2673,-23 2,178
-3394,-101,2951
-3390,-339,2953
-2718,877 3,89
-3952,1112,2904
-2163,442 1,498
-4025,517 3,274
-3417,712 3,433
-3268,373 2,643
-3325,1114,2352
-2796,-121,2709
-3804,-838,4044
-2631,2095,1504
-3127,-366,3019
-3074,2116,2631
-2988,-1162,2721
-3753,-1536,2985
-2313,1244,1548
-3108,557 2,448
-3350,2133,2601
-2928,-2624,3315
-3948,-482,3021
-2839,336 2,488
-4064,902 4,38
-3024,-508,2374
-3330,2510,2394
-4060,571 2,920
-2045,869 2,23
-3765,1929,2849
-3235,-1926,3258
-3762,170 3,170
-2833,952 2,384
-2730,1603,2778
-4039,1111,3046
-2885,920 2,36
-3217,-217,2688
-3102,-44 3,109
-3309,445 3,19
-3683,662 3,231
-2658,341 2,19
-3644,-975,2883
-3216,1561,2675
-3460,-165,2585
-3352,697 2,742
-3051,1630,2835
-3797,-38 3,198
-3223,676 2,747
-3061,-67 2,741
-3926,787 3,282
-2994,156 3,155
-3843,1214,3076
-2287,919 2,158
-3617,128 2,938
-2977,-243,2393
-3189,-676,3130
-3620,1294,3010
-2544,-453,2557
-4553,1009,3621
-2502,-535,2634
-3676,150 2,594
-3142,1123,2439
-3298,388 2,891
-2949,-339,3123
-3191,1119,2384
-3285,-592,3655
-3538,793 3,350
-2559,-804,2012
-3974,-535,3602
-3082,1280,2829
-3383,290 3,350
-3140,831 2,490
-2893,-1458,3132
-4163,-377,3874
-1907,2270,1238
-3536,1117,2898
-2818,1969,2245
-3328,136 2,693
-3551,-1120,2929
-1961,382 2,563
-4543,1191,4266
-2857,2131,2605
-3475,-1363,3201
-3193,30 24,58
-3322,448 3,134
-3891,3363,2540
-2155,-795,2604
-3974,901 2,812
-3316,-2771,3426
-3237,1622,2319
-3175,1416,2850
-3456,2448,2945
-3455,230 3,117
-2820,-1828,2398
-3089,-141,3097
-3740,1141,3765
-2793,683 2,295
-3306,-250,3052
-3243,-1062,2813
-3865,-1782,4344
-3430,3175,2828
-2415,-1023,2725
-4274,1917,3920
-2540,-1767,2350
-3991,-1008,3589
-2633,1254,2218
-3714,-522,4039
-3837,2339,3196
-2656,-1932,2760
-3649,583 3,235
-2728,1029,2722
-3128,1478,2818
-3371,754 2,671
-2410,-415,2644
-3952,-475,3426
-2369,-542,2529
-3495,817 2,804
-3514,-375,3401
-2981,1261,2048
-3764,-1175,3379
-2948,176 2,646
-3590,-16 3,186
-3537,207 3,10
-2973,-520,3002
-3583,-106,3359
-2863,1005,1676
-3625,1364,3132
-2858,951 1,853
-2820,-744,2069
-3832,829 2,927
-2196,1156,1950
-3453,2567,2440
-2929,-881,3046
-3664,-550,3085
-3950,-1995,3695
-2827,1033,2668
-4176,417 3,300
-2532,1696,2383
-3886,-8 34,53
-2955,199 2,775
-2945,-833,2465
-3404,1226,2720
-3136,239 2,817
-3756,593 3,248
-2713,-154,2852
-3581,-74 3,220
-3398,1802,3268
-2662,1404,2302
-3454,-369,2963
-3251,289 2,272
-3156,-1391,3137
-3141,1428,2530
-3460,-424,3123
-3700,260 3,262
-3252,-220,2753
-3016,1615,2099
-4075,926 3,137
-2642,1906,2144
-3811,-1526,2894
-2583,-55 2,769
-3817,-130,3862
-3113,557 3,53
-2457,2415,1986
-4113,-951,3283
-2486,780 2,700
-4497,-108,3201
-1820,1887,2042
-3965,899 3,539
-3250,191 3,405
-2851,-1368,2262
-3675,-544,3578
-2866,1598,2473
-3581,359 2,840
-2607,1513,2689
-3585,-2613,3517
-3690,1097,3444
-2431,1619,1831
-3135,1219,2828
-3388,1761,2275
-3307,-1968,2771
-3493,-8 23,6
-2038,803 2,120
-4190,3009,3572
-2814,-1883,2148
-3729,-1180,3171
-3705,-400,3107
-3257,1222,2846
-3782,3367,2410
-1990,-531,1332
-3532,1433,2546
-2996,-1982,2675
-2544,2392,1481
-3339,139 3,171
-2779,1988,2446
-4295,-3476,3758
-2489,598 1,688
-4087,-1608,3389
-3165,4000,3239
-3631,154 3,699
-2981,-576,2805
-3371,-1892,2441
-3323,364 2,878
-3483,615 2,708
-2511,1965,1853
-3648,1252,2989
-3233,-866,3276
-2913,196 3,12
-3923,-1705,3424
-2354,2156,2603
-4468,102 3,896
-2268,447 2,846
-3825,-646,3044
-3313,179 2,928
-3184,301 2,790
-3313,1776,2461
-2331,-1760,2754
-4674,905 3,434
-2503,-853,2854
-3638,1744,3371
-3189,586 3,75
-3510,297 3,403
-3290,834 2,417
-2565,295 2,580
-3710,1242,2769
-2773,264 1,991
-3219,-1549,3082
-3385,452 3,454
-3432,-766,3174
-3065,2779,2737
-3510,-50 3,160
-3001,-373,3030
-3826,71 27,47
-2824,163 2,251
-3348,1844,2534
-3147,653 3,207
-2922,-748,2551
-4073,-3265,4047
-2744,2738,2470
-3840,-74 2,785
-2630,3587,1935
-3535,-907,2637
-3712,-422,2937
-2535,-1504,2822
-3434,856 3,295
-2977,323 2,801
-3709,-830,3184
-3096,-505,2437
-3552,106 3,135
-3473,2331,2368
-2308,194 2,69
-3034,423 2,169
-3493,-4053,3565
-3065,994 2,340
-3097,574 2,659
-2767,4350,2322
-3683,-517,3355
-2951,1494,2258
-2472,-2126,1850
-4306,1447,3416
-2526,1231,2194
-3812,363 2,957
-3041,-220,3291
-4009,-174,3431
-3145,435 3,97
-3053,489 3,15
-3844,892 3,481
-3086,712 2,802
-3712,-163,3112
-2776,-347,2928
-3754,1100,3141
-3518,-8 33,13
-2309,722 2,161
-3667,1338,2963
-3343,12 30,97
-2691,1058,1816
-3591,-1499,3096
-3072,1199,3314
-4364,-1036,3961
-2424,1948,2120
-3558,-433,3315
-3290,1790,3298
-3743,-3578,3306
-2722,1923,1631
-2750,-826,2582
-3319,3863,2876
-2945,-693,2357
-2393,-208,2138
-3674,-1532,2576
-2589,2147,3118
-3853,1381,2860
-2391,654 1,690
-3949,-533,3150
-3680,-517,3040
-2245,89 23,75
-3875,1740,2764
-2767,328 2,662
-3935,-847,3453
-2855,-794,2446
-3186,435 2,437
-3609,3062,2771
-2549,-129,2410
-3367,981 2,442
-3158,-3122,2466
-3515,2408,2966
-3378,1987,2962
-2625,1495,2600
-3795,-1541,3000
-2729,273 2,382
-3534,443 2,684
-2816,1451,2609
-3060,1359,2458
-3937,-1480,3524
-3176,213 2,585
-3705,-392,3366
-3097,3045,2523
-3411,903 2,735
-3537,1453,2702
-3022,-1963,2427
-2957,2524,2863
-3873,-1036,3813
-2526,3278,2309
-4042,-2249,2989
-2168,1677,2152
-4695,-953,4433
-1918,2748,1792
-3729,-2700,3424
-3507,1322,2828
-3470,-3737,3953
-3912,2563,3371
-2325,944 2,457
-4034,877 3,987
-3305,-2289,3003
-2935,-671,2315
-3444,-328,2693
-2837,3186,2579
-3430,1817,3224
-2469,-2315,2483
-3151,-2834,3474
-3876,-356,3620
-2700,837 2,546
-3432,1398,3086
-3188,1332,2337
-3682,-3248,3662
-3295,-717,2777
-2403,-1167,2428
-4370,2300,4196
-2483,-110,2721
-3109,-1157,2715
-3094,417 2,379
-2994,2918,2775
-3600,659 2,287
-1883,2058,2180
-4364,-2386,3440
-2927,-394,2893
-3160,1522,2737
-3505,-100,3463
-2939,2907,2254
-4207,-408,3014
-1905,255 2,222
-4192,-431,3168
-2866,-184,2804
-3381,-1289,2953
-3049,1962,2873
-3791,-1422,3354
-3170,2763,2622
-2902,-270,2439
-2892,1678,2396
-3574,-896,2797
-2743,649 1,812
-3314,-831,2735
-3037,2932,2305
-3487,-1287,2917
-3597,67 26,68
-2721,-2389,3084
-4068,249 3,205
-2722,1713,2751
-3829,399 3,637
-2841,166 2,154
-3308,-2051,3667
-3810,382 2,532
-2492,384 1,891
-4041,2659,3496
-2338,-1157,2212
-3444,395 3,314
-3914,-125,3052
-2332,1168,2263
-3687,1783,2959
-2806,1343,2590
-3570,-1376,2936
-2864,24 25,40
-3171,-783,3037
-4198,555 3,774
-2613,-489,2702
-4248,-687,3436
-3293,222 3,201
-3446,1226,3459
-3709,-210,3224
-2598,1219,2291
-3777,-568,3957
-2826,802 2,353
-2609,-395,2239
-3611,2460,2007
-2049,-863,2667
-4326,295 3,753
-2244,-1617,2597
-3363,2038,2664
-3905,-1231,4094
-2813,1839,2592
-4049,-1895,2882
-2297,1276,2387
-4349,80 37,86
-2355,1173,2347
-3543,-2512,2777
-3290,2441,3081
-2976,-201,2371
-3710,1276,3228
-2818,108 2,587
-3651,-1373,3106
-3425,1375,2906
-2710,731 2,477
-3323,1530,3417
-3127,794 2,599
-3352,-1772,3468
-3608,-433,3215
-3013,-235,2763
-3480,2543,3138
-2859,-157,2798
-3259,860 3,259
-3597,-2082,2984
-2587,556 3,6
-4041,1634,3204
-2305,338 2,250
-4436,358 3,107
-2028,-288,1931
-3473,440 3,6
-3510,1738,2893
-2692,8 305,8
-3572,118 2,700
-2728,-518,2664
-3986,74 31,40
-2422,2450,1910
-3215,-1203,3166
-3669,-316,3251
-3060,-1841,3482
-4054,-47 3,76
-2830,2065,2013
-3404,984 2,746
-3251,864 1,958
-2845,-1007,2605
-3709,2347,2465
-2621,-537,2761
-3331,3087,2058
-3413,-5410,3043
-3130,2710,2690
-4338,-2805,4216
-2322,6303,2033
-3563,752 3,670
-3053,701 2,946
-3660,-4157,3504
-3398,1836,2445
-2347,536 2,152
-3899,3793,3226
-2579,-2138,3044
-3462,916 2,425
-3239,-2207,2983
-2515,5490,2017
-4062,618 3,219
-2202,262 1,239
-4386,-5684,4085
-2939,207 2,977
-3579,-1828,3993
-3206,4953,2940
-3055,-823,2558
-3308,1824,2787
-3263,-2494,2209
-2698,988 2,514
-3652,2750,2570
-2501,-1123,2978
-3803,416 3,361
-3214,-2220,2619
-3720,3083,3106
-3195,1392,2791
-2748,2388,2605
-4487,-3860,4349
-2698,1387,2574
-3041,769 2,544
-3079,2918,2695
-2617,488 2,667
-4127,-1444,2983
-2046,-1016,1942
-4260,2175,3117
-2742,1693,2214
-3218,2942,2658
-3669,-1484,2840
-2472,-1115,2611
-4014,1784,3123
-2800,587 3,126
-3862,2645,2802
-2834,-2101,3060
-3805,-536,2911
-3520,-480,3896
-2656,4272,1588
-3201,-2153,2555
-3233,2017,2203
-2896,-4250,3045
-3552,2722,2575
-2262,-392,2284
-3303,2453,2939
-3735,-2048,3310
-2899,1323,2176
-3993,-3382,3040
-2341,6480,1863
-4518,-3312,4604
-2426,3063,1874
-2892,-4736,2542
-3679,3481,3417
-2634,-892,1724
-3180,4626,1782
-2777,-1322,2230
-3672,15 29,41
-3527,-2056,2825
-2394,501 2,252
-4084,2117,3638
-2854,999 3,364
-3642,125 2,665
-2939,-2231,2495
-3737,219 2,625
-3557,1068,2947
-2844,866 2,268
-3165,-1066,2656
-3840,867 3,253
-2638,-1 27,96
-3851,48 34,51
-2484,1638,2476
-4253,-371,3515
-2687,-592,2692
-3216,87 27,91
-3884,330 3,861
-2752,1270,2999
-3783,-1170,3700
-2595,644 2,784
-3812,587 3,496
-2929,2313,2811
-2381,1090,2188
-3791,758 2,983
-2542,-1196,2171
-3946,225 3,241
-2935,2432,2599
-3575,455 3,591
-3783,566 3,94
-3478,-3737,4059
-4235,2058,3304
-2626,-376,3138
-3599,4899,2375
-3297,-2108,2730
-2807,2787,2648
-4023,-4835,3547
-2542,4687,2314
-3763,-2156,3876
-3055,4558,2319
-3329,-4062,3669
-3731,2485,3227
-2722,-3108,2849
-3518,5144,2958
-3307,-3340,3310
-3193,1708,3157
-3610,-3312,2634
-2709,1140,2704
-4201,441 3,836
-2400,1424,2372
-3741,-2089,3168
-2951,628 2,541
-3089,-1117,3487
-3497,2287,2784
-2673,-2193,2477
-3393,1298,2859
-3357,-2110,3041
-2150,2763,1759
-3773,-825,2658
-1928,2111,1761
-4324,-1562,3527
-2181,-504,2124
-3595,-401,3050
-3685,1725,3494
-2791,-557,2422
-3597,1537,2927
-3194,79 23,86
-3445,2531,2564
-2989,1709,2106
-2472,-1196,2261
-4412,-2434,4520
-3084,28 31,45
-3641,-98 2,545
-2718,3027,2114
-3523,-60 3,619
-4540,1250,2901
-1442,-2086,1180
-3999,844 3,562
-2967,793 3,495
-3467,-2060,3481
-3236,-922,2414
-2418,347 2,749
-5016,-157,5014
-2055,940 2,91
-3148,-404,2299
-3528,-489,3413
-3358,-445,3729
-3505,600 2,430
-2573,-512,2161
-4155,3300,3622
-3191,-1040,3603
-2921,-25 1,937
-3812,-68 3,743
-3205,2452,3121
-4197,-261,3948
-2223,761 2,67
-3583,-2279,3485
-3895,2419,4091
-2886,-1001,2827
-3120,1451,3131
-3197,-1338,3424
-3432,1244,3086
-3345,-522,3257
-1777,1205,1705
-4344,-68 3,830
-2526,907 2,238
-3242,-3166,2841
-3263,2255,2701
-3307,1132,3260
-3949,1235,3863
-2315,-1861,2340
-4120,-32 2,888
-2858,-591,3050
-3208,1431,2521
-3279,192 2,979
-2712,-351,2296
-4026,-2111,3785
-2797,-514,3030
-3235,-70 2,255
-2897,1612,2641
-3013,273 2,647
-3597,-2194,3158
-2847,-260,2494
-3332,-172,2910
-3356,1165,3257
-2922,-522,3208
-3642,-590,3269
-2601,-900,2805
-3522,45 33,90
-2856,365 2,181
-3180,1802,2923
-3656,-549,3294
-2965,191 2,836
-3602,-974,3654
-2671,475 2,102
-3280,1987,3059
-3290,1060,2574
-2540,-1466,2827
-3524,1832,3167
-2692,-176,2860
-3385,-1285,2994
-2516,1964,2114
-3553,-1717,3125
-4083,1103,3498
-2148,632 1,847
-3717,190 2,775
-3069,1488,2833
-4157,-1838,4061
-3173,841 2,277
-2936,319 2,634
-4101,4283,3593
-3306,373 2,633
-3211,-537,2275
-3373,-1389,2791
-3083,2155,3355
-3734,2170,2934
-1976,-559,2152
-4003,1654,3579
-3115,-4480,3995
-3489,2542,2292
-3260,-30 3,208
-2783,1209,2854
-4450,-2513,3572
-2238,-208,2546
-3647,-1098,3381
-3174,2664,3975
-3286,-284,3298
-3206,-2559,3236
-3150,1950,1940
-3223,223 3,162
-3292,3371,2100
-2508,-1587,2208
-3920,574 3,513
-3023,-732,2601
-3580,967 3,93
-3046,2675,2324
-2899,567 2,399
-3816,-1440,3023
-2872,-1269,3001
-3507,2825,3651
-2573,1025,2482
-3276,1431,2905
-3743,-2251,2883
-2628,-1474,2306
-3402,3048,1989
-2537,1247,2530
-3556,1579,2928
-3275,-2259,2836
-2720,172 2,950
-4383,362 3,635
-2065,3879,1950
-4050,86 22,41
-2387,-835,2336
-4179,-2277,3776
-2955,2952,2836
-2730,830 2,536
-3573,361 2,947
-3333,-1465,2740
-3510,-12 2,689
-2939,3053,2235
-2364,2874,2159
-4220,-2371,4391
-2970,-1635,2379
-4062,-4378,4096
-2992,6471,1882
-3534,-948,3526
-3604,4651,2892
-2787,-7127,2845
-4112,434 3,344
-2419,896 2,477
-3393,4311,2680
-3570,-1221,2800
-2248,768 1,825
-4606,-3170,3967
-2330,2608,2621
-3995,-300,3918
-3070,2816,2424
-3350,-2895,3315
-3639,2664,2998
-2635,-974,2318
-3642,3468,2764
-2686,-3446,2824
-3687,860 3,378
-2920,-2262,3251
-3141,3460,2937
-3541,2319,3260
-2634,-73 1,933
-4105,-2781,3167
-3102,1508,2725
-2983,-951,2886
-3457,3734,2886
-2882,-3629,3484
-3438,657 3,441
-3536,-2532,2955
-2314,3667,2205
-3682,536 2,361
-2345,2638,2263
-3761,-2692,3655
-2581,-630,2483
-2871,160 3,14
-4087,801 4,72
-2956,675 2,683
-3941,1726,2686
-2832,-1454,2675
-3823,2637,3813
-3243,528 3,41
-2457,530 2,24
-3794,-3730,4105
-2618,4090,1880
-3661,-2511,2263
-2561,3500,2197
-3121,-2383,3155
-4629,743 4,51
-2104,-1883,2174
-3516,1167,3079
-3055,1170,3001
-3561,-1260,3445
-3704,-2070,2828
-2200,280 1,756
-4462,-1401,4773
-2162,2375,2499
-3361,-2169,2515
-3147,-246,2529
-3564,-1078,3904
-3669,3870,2839
-2578,-979,2628
-3706,4117,3112
-3224,-4451,3408
-3108,1252,2127
-3714,508 3,13
-2432,3644,2390
-4346,113 4,227
-2634,-264,2960
-3906,-2648,3792
-3239,3423,3254
-2534,1454,3072
-3909,2471,3729
-2644,-865,2218
-3656,-613,3228
-3297,751 3,68
-2948,1397,3044
-3915,477 3,337
-2666,-304,2381
-3878,-1383,3342
-3230,2448,3065
-3019,883 2,640
-3559,-1810,3073
-3143,-2624,3575
-4134,-2160,4309
-2339,1820,2012
-3079,825 2,914
-3418,965 3,257
-3241,-4632,1872
-3725,-3260,3025
-2641,2301,2189
-3583,1714,3519
-2945,1668,2885
-2531,-3618,2553
-4154,-2299,3132
-2705,2128,2565
-3451,1633,2060
-2611,2661,1923
-3147,-2280,2941
-3880,-328,2901
-2350,247 2,196
-3530,2954,2917
-2732,-1071,2956
-3841,1542,3405
-3554,-4899,3431
-3036,4048,2919
-3341,3327,2220
-2953,-253,2919
-3755,975 2,851
-2898,-2694,2234
-2988,2147,2731
-3472,2088,2708
-2608,373 2,417
-4124,870 2,871
-2481,-1631,2591
-3447,1294,2934
-3422,2836,2937
-2318,187 2,435
-4465,380 3,693
-2334,-1623,2196
-4573,-1142,4165
-2542,3367,2090
-3480,225 3,187
-3596,270 3,313
-2595,-824,2216
-3912,-1448,3464
-3539,2017,3225
-3333,803 3,471
-3428,-1401,2984
-2938,-1592,3148
-4392,-1112,4164
-2018,2625,2000
-3230,650 2,261
-3316,1216,2903
-3484,-416,3286
-3831,-3429,3282
-2289,1815,2016
-4038,73 46,94
-3427,1640,3047
-2756,-1262,2007
-3488,-392,2880
-2699,1316,2612
-3905,727 3,600
-2723,-510,2150
-2450,-1326,2691
-4378,1648,4245
-2546,1322,2383
-3546,2789,2518
-2277,522 1,649
-4067,530 3,427
-3182,-890,2303
-1955,249 1,833
-4123,1650,3731
-2658,680 2,869
-4147,-1001,3473
-2533,315 2,330
-3272,-293,3779
-3873,3158,3060
-2379,-600,2136
-3434,1159,2381
-2833,-1245,2606
-3423,13 32,52
-3540,672 2,529
-2248,1841,1551
-4859,-527,3811
-2397,1590,2227
-3765,-1479,3105
-2765,2684,2098
-2946,-1490,3357
-4316,1396,3534
-2164,-2281,2185
-3743,3249,2370
-2656,-1010,2809
-2989,2053,2136
-3394,-2578,3097
-2549,2152,1539
-4089,-2679,4014
-2801,4332,2457
-3433,-1796,3124
-3250,872 2,460
-3356,-2038,3278
-3797,1616,3036
-2712,1235,2664
-3655,2676,2785
-3611,-1160,2654
-2856,1101,2103
